,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
Precentral_L,1.0,0.9269523372652234,0.84990776106465,0.7875540167182306,0.7522786486132911,0.6013506295226196,0.8028228706353291,0.7032958998515196,0.8316443129486999,0.670511969460772,0.7906380479236146,0.6443150392722178,0.7232866465112269,0.755156680597529,0.8978627310167665,0.8525674103588716,0.24581809736606733,0.13541200824422306,0.7839779430137045,0.746147521850568,0.533074959992684,0.26057969597646696,0.49849423157629297,0.16382760322382545,0.18287722743154292,0.20549092117672696,0.4291651576831713,0.24152059074764295,0.4372056130956504,0.6027869966548232,0.7089256974941917,0.5191072464722333,0.6643774482962195,0.6974735817403455,0.8101087531240603,0.7237866241769287,0.6700776255717557,0.5861854327204077,0.5454539983915936,0.6223178112401878,0.5282487926602993,0.5607223660011914,0.5846929223081999,0.6005437892520045,0.46866262652397245,0.4944575733315127,0.6192244671626331,0.612688579860974,0.6167879167676243,0.5743774206659876,0.6034434872441166,0.49132941727419915,0.6259215660129737,0.43562038957307836,0.5798300283939486,0.45854793788787485,0.6364321156050897,0.6058839722859024,0.9354946807443454,0.870434678239006,0.7860971067530912,0.6479249860874524,0.8433652401501083,0.7054854988348827,0.7599316267644877,0.658905646710074,0.6995487593314007,0.43174680156684997,0.734860068343664,0.6175550834555269,0.8603560789773781,0.8336171044800115,0.5011249095382002,0.48821432941619375,0.6484626598100343,0.5971304575517313,0.6045485404589755,0.41193724747607996,0.7589924933201989,0.7514584870022856,0.8445285884962431,0.8429719097496721,0.5527218621606464,0.6412627905587199,0.8800392825204678,0.7285380541739707,0.2331669272107666,0.1806633904653983,0.702745087230047,0.6969360448355466,0.2717316719306166,0.5333955277361301,0.32777989408625247,0.3878467520149812,0.3808560566174819,0.2784712689539117,0.4375960753313559,0.5250194133608036,0.35357413422925016,0.47229004424100746,0.4171668070799433,0.532625941691153,0.4105184403790107,0.5408850921874486,0.35065730448520765,0.3782683795941929,0.3127229607137691,0.13620780646220623,0.4529554766409398,0.2667149015442551,0.44370688181141504,0.3426692013256997,0.36682525941061256,0.5489413534771876,0.255515720790931,0.0914367661219908,0.03100447912277851,0.1840214241241914,0.2756386019643664,0.35044077517395505,0.2080045401156733,0.1984809673639869,0.2147750308065685,0.2125527504914941,0.443670987657842,0.4482251395523497,0.38078848768318735,0.24947171001547877,0.010423814549287702,0.1396631668626969,0.16700310428492615,0.08501000239550849,0.1644194364162501,0.09318884879347877,0.3531850856243388,0.20743401919705798,0.5728423032833676,0.5948810547965531,0.5238151847151399,0.5667608820748582,0.3989265763783981,0.3916555191426202,0.32868372799823836,0.31614255515892736,0.4334650291581448,0.36538325769846824,0.518743939510981,0.4136719522460773,0.6625036969254559,0.5598663386263371,0.6522025508672873,0.6014251709336159,0.3842536914417033,0.18478126722075838,-0.36575464453040935,-0.14571245690855986,-0.01012113321988715,-0.048429190383204215,0.3956621125647067,0.02776240385604721,-0.06385896399128048,0.15542171468548655,0.272928025853463,0.13666386957111806,0.03372876747685039,0.18225863234157166
Precentral_R,0.9269523372652234,1.0,0.739080275788076,0.7612674787155412,0.6359178829772396,0.6040288326442368,0.7099294517906221,0.7166485791206432,0.7286889790598992,0.656248771137645,0.7375501333233949,0.5741081060667423,0.720287982921656,0.826808085308941,0.8657105319027184,0.869202288603431,0.3977014171328407,0.3286736838801328,0.7146609386508996,0.7106566090892289,0.6191960659002934,0.4253318142880568,0.5215311894451674,0.32931889860190455,0.3369524074494539,0.35917125871609207,0.5310212660277457,0.4113855246890442,0.5645482439031128,0.6453276086901498,0.6004647869759843,0.38904853737791056,0.5971995884322722,0.7614480486418156,0.8297426109411237,0.7629193900589343,0.684351622734135,0.597411087545263,0.606638210395602,0.5983499603492378,0.6390702445332898,0.6612553245507522,0.4723460906219087,0.5935526372668145,0.5319880953650999,0.5327712799502007,0.7248919951375917,0.7002231630544521,0.6652335907922577,0.622436993891339,0.6946415656464134,0.6199042305370714,0.6656842262956226,0.5467567151655011,0.6330544319592605,0.558280452140804,0.6658259550301558,0.6926069598863853,0.9417779028083146,0.966361998368763,0.8344888490564095,0.7793330116966155,0.8313875713463451,0.7173829689209006,0.7343300808796076,0.7172588885086707,0.6775753443149646,0.4924763537719014,0.7755725782601391,0.6744800158111083,0.908665960887844,0.907038601880364,0.3737831275348023,0.4065899179322243,0.5541389870258815,0.5852126378719569,0.6330357310343269,0.47368610916399384,0.7117114549824913,0.832859010675318,0.8216246074328867,0.9059792625372918,0.6322588512740527,0.7379781614605042,0.886882401516638,0.8187338208012624,0.3520995691225013,0.33488808820519944,0.7490688286774652,0.7904019692263716,0.2504171612089962,0.5078043097218465,0.23281950034879673,0.30750624482043554,0.3990786943674104,0.3024340139012315,0.4505789160415777,0.5542921135092298,0.32698655205335664,0.481606141575319,0.37917994484181333,0.5425345178033653,0.3651384407113827,0.5396159349587809,0.3285828874677131,0.3870099978980258,0.32547021527561276,0.232449373635432,0.45289832426508075,0.25494821402027856,0.446000501323786,0.32024810094095796,0.3135415494864575,0.5347179531785059,0.3176278153981801,0.15963665475316288,0.028439319190798083,0.14642064845172173,0.20289161116665025,0.2584519913437397,0.1059822092241617,0.08218762845126093,0.17311247621743683,0.13305692379236497,0.3827101206665568,0.3820244521219698,0.3072496088653355,0.2054576002136035,-0.11948350504170693,0.009946038725536307,0.07942758966033413,0.022237472897748665,0.11295710038822757,0.03420490314289617,0.2862981802891528,0.22233527112579604,0.5184228734820793,0.5582019856567837,0.5249525019336315,0.5683352496618446,0.3061429430101763,0.3179822809937858,0.2687655711426886,0.24863129605675968,0.32654919269160887,0.26517303539063364,0.5740438830940854,0.5126177389470036,0.6325183974506733,0.547666522632764,0.577541783100893,0.4992765597672679,0.4894914648090142,0.3579807141260017,-0.2924659384722639,-0.19236968424484469,0.04995852179688027,0.016888389343058693,0.3729376878010385,0.12672814934180995,0.1210963923248828,0.22311269776564416,0.2517819229334115,0.1420220519135892,-0.03178873774298515,0.1872084691220918
Frontal_Sup_2_L,0.84990776106465,0.739080275788076,1.0,0.8960915952757049,0.9036331532632634,0.7006376507673602,0.7824293335857787,0.6814216229892933,0.8701607154454758,0.7394685178965188,0.8218010456431907,0.8039491134454331,0.61269929174872,0.6525130609916153,0.8417970425241419,0.775583423966003,-0.00024310372959831603,-0.08384373500507904,0.9160611964127346,0.8688082250814164,0.4155633675324439,0.06803762915777073,0.3710554816624585,-0.0390509725748524,-0.04569017537872408,0.01244716234671268,0.24635867185784935,0.06821446263151662,0.26481657616228543,0.593626930025127,0.8543053419980037,0.7411245467065352,0.681467905023365,0.5783271546326039,0.7980657032294158,0.7354401859770123,0.7787629072733083,0.6971481115942327,0.4272214355966312,0.6753197885364397,0.35461616291709425,0.42531760626696674,0.6426515281190696,0.5066856833897809,0.47559945497237716,0.5049401340904279,0.5698450837027055,0.5875879514148401,0.613929086527345,0.5634786053931949,0.5159075389272599,0.3842274142389088,0.5604975936742767,0.3201486043645264,0.5247667655416985,0.32806659430421664,0.6458243986160884,0.559899354401957,0.7562348266398266,0.6941433451318179,0.7008989941688805,0.5726470658898049,0.8019549382380528,0.7217200463206872,0.7157203201395038,0.6297172939527317,0.7177829979718009,0.3849745349020207,0.7595524463398156,0.6600251461857969,0.7371062387577345,0.7284946191861486,0.7268716687495349,0.6955243273728867,0.7230663457617915,0.6015847450772486,0.5743542409782117,0.3992135696540934,0.6918559800797731,0.5735840071473783,0.7610285604675925,0.685811973490143,0.45848233756904583,0.4525020629005296,0.7979775652951858,0.5494335776004838,0.05235704382533235,-0.059069161292614934,0.6897526907068394,0.5760264315808611,0.4828313476791642,0.6378937856935729,0.5197926112218106,0.548577194752151,0.3951432399526574,0.2543974365214928,0.5309988447987583,0.5239878143512438,0.516090870679769,0.5657064192587684,0.5518000098784843,0.4802480876708878,0.5441177187263331,0.5172086842153307,0.47907472696056486,0.4407467053320207,0.33213759165935725,-0.007494199551034429,0.45776160779660596,0.390063703627105,0.5429289478498196,0.5169533640392792,0.5126415177031645,0.5868358747195304,0.23883152031907562,0.09085169104282288,0.21873535090832824,0.3864633908646,0.40317002991036016,0.5133442802184534,0.4637168257174204,0.4685046073567189,0.34147678287706046,0.41977735641544,0.5307545460755599,0.5392550970891309,0.47318853833319857,0.3310525909790111,0.2450175567418537,0.2982729279430571,0.4057882513980211,0.30609529630505283,0.3407951859959901,0.3010372641681572,0.47086766379143546,0.2244152182767654,0.6217108144060378,0.6622405827833282,0.5785190534269319,0.5992588065691227,0.6131757631313725,0.5939609229874486,0.4879409598830623,0.4813723680724897,0.6265663949083637,0.5612262837850838,0.40416876308075617,0.33906380663246044,0.7827857072991167,0.6814058992029127,0.7756553344537535,0.771529735631365,0.20265071846649646,-0.01581088526266094,-0.3185833904188595,0.0063279932357869825,0.01146492907731246,-0.09103021458495394,0.46723787787343374,-0.08021939973167527,-0.2286604029943491,0.13239315782434882,0.3134441762440339,0.15071206521889416,0.18471621421789533,0.17470729168011184
Frontal_Sup_2_R,0.7875540167182306,0.7612674787155412,0.8960915952757049,1.0,0.8973167826917268,0.894292977421767,0.799440121856178,0.8312014345308104,0.8292718341659456,0.8587613727687925,0.8272362995113385,0.8067806437838151,0.6556093996410877,0.7381882595128739,0.8558432721354914,0.8401412263838343,0.12652932470536402,0.07276856085356313,0.8750936206212235,0.9010387111747772,0.4481140685243334,0.20293656851439107,0.35290173469810393,0.07892182532353875,0.092881939762591,0.1392298033604883,0.34022789693824157,0.24914994228151258,0.37382897010761384,0.6529598144060526,0.7678981928361998,0.6719355901324198,0.7200491247888916,0.7069936567089714,0.846317467169986,0.8513388177671307,0.8123624475369565,0.7877696268861184,0.5314058287784832,0.7444513822109865,0.4873828319348523,0.5550803114108989,0.5828823003053754,0.546665958588188,0.6766790951765077,0.6614956542770968,0.7162130230234534,0.7384350619941749,0.740422572440024,0.7016928085231915,0.6455170041443192,0.5328058389728986,0.6457822237752082,0.46324217237580717,0.6452830561078591,0.4502259247038679,0.7653160641882133,0.6652795046443543,0.7194253932856037,0.7015861869426574,0.7365147899707116,0.7184847003497854,0.8297391893815695,0.8811269131183187,0.7872730370625398,0.816412566674275,0.6722993467110544,0.556730543002736,0.8322649385739969,0.7978133633868936,0.7621100584577006,0.7706402315393333,0.7295885400107976,0.7410533124262603,0.7533404963173658,0.7215333685722914,0.7403995751372069,0.6056254510520905,0.6766419761794019,0.6636392485165182,0.7590107524920118,0.7173130786309679,0.5605733700892762,0.5388735580841233,0.8045605134634627,0.6128690184689333,0.20529534826961227,0.10298609956525276,0.788871961912899,0.6671345906443485,0.6126082092241063,0.7501178662365214,0.5906917920045639,0.5985051128945275,0.5176316568888643,0.379155644327465,0.6713693532023935,0.6470519151103826,0.6540885032995922,0.6999125595790756,0.7306068441298613,0.5635617098997941,0.7072500883494642,0.6786712104004898,0.6052494321863158,0.5894332352749643,0.544839836454052,0.18636863155320585,0.5770175889625028,0.5302114535506449,0.6786539002134636,0.666605140758001,0.6383826419870917,0.7299561888569344,0.42667936670400897,0.27961792663133545,0.40089435383784683,0.5461726753701718,0.49485993984086135,0.5888367244353273,0.5665724035960632,0.5443043501258927,0.5196161311356355,0.5753166584050496,0.6549307019148006,0.6594603173488114,0.5674615381960612,0.4872024189181035,0.2799672529240014,0.29909962331551415,0.5336914109975115,0.4734249295651606,0.5068307805265889,0.4719515489178911,0.5665905550886485,0.3524504496120548,0.6752735112907595,0.7188227917160701,0.6802129323348654,0.6939942693874739,0.6772722452949257,0.6761972864630257,0.6386983786848268,0.6163572024184921,0.6742492760422011,0.6289732246670604,0.4068672998621373,0.4058017168651643,0.7806263676463271,0.7809816769347898,0.787975895859158,0.7694338060996818,0.29565464415309584,0.13815527791863128,-0.11765341347994994,0.14405948790824466,0.20687665852762374,0.1389130611809005,0.6045122989970763,0.18839822134684261,-0.011386284783331835,0.31443149823022354,0.4139302244381254,0.2748992102065159,0.2867674351183579,0.2316636342927709
Frontal_Mid_2_L,0.7522786486132911,0.6359178829772396,0.9036331532632634,0.8973167826917268,1.0,0.8530302363511023,0.8497047241959723,0.7710189179171533,0.8990446709500024,0.8411092943824526,0.8004831171220749,0.8125277514192032,0.6531195989245419,0.6325136048565048,0.7838098902674381,0.7553183639443031,-0.10409269290356643,-0.2036617994317434,0.8311302341354981,0.7961323281141055,0.25097001540602093,-0.05710966100771897,0.2142090698087222,-0.1777442910670404,-0.1417389788741649,-0.118856983718358,0.14700607842331959,-0.005161340550655767,0.15677728903198976,0.48675289129587934,0.819279556409887,0.7266236806790186,0.7729015601427467,0.6234449041854434,0.7635345763539126,0.7665492524967804,0.7477223503412395,0.754101036382832,0.43574946795868447,0.7160733363575025,0.32533499542788114,0.3661984273419448,0.6143096414418516,0.5047128515657299,0.5639758065052735,0.5830913160315594,0.5334069167839331,0.5780491202927612,0.6447744760750684,0.6257873287141277,0.46924280409866453,0.3136071489658815,0.5378599651579987,0.2637890034216988,0.527172092178008,0.2869238583374085,0.6954554774317224,0.5062814426372179,0.6384668554729005,0.5546314031940924,0.6278905078744927,0.5193651212586798,0.7852562411209842,0.7995915561240552,0.7771713933767804,0.6977195994764513,0.6262011385370895,0.40336004969810274,0.7451927091765503,0.7037618145882704,0.6510118131871013,0.6641894043120693,0.7584149399966145,0.6988511445508908,0.7893350324854427,0.7064239207858456,0.6416164736562092,0.5040683294453758,0.6818547058265636,0.5008671156767813,0.7221391095972088,0.5807039223231955,0.4308453094940532,0.40604812089389475,0.736940829501015,0.4783122563384617,0.04213479732556731,-0.051936200433339,0.6567775942585585,0.4851079898588638,0.610061590046714,0.7838872964078478,0.6922245661612281,0.7197790040717738,0.5153428284331392,0.40136055151034383,0.6688449501538376,0.6515181202192604,0.7089876594672676,0.7174853285638477,0.7411129220427833,0.6027663855120003,0.7687367814686566,0.6847252221740558,0.6828538037446905,0.6314686999357472,0.5646742311442532,0.19206506017745456,0.5711726600235247,0.5223641830968547,0.6876958333337889,0.6711082461439496,0.709567228860187,0.7218441797662245,0.4499057901297923,0.3086635673745787,0.3803423732851505,0.5310828583091537,0.49554513490845065,0.5793188587316652,0.6797370468493056,0.6664969684990018,0.5803336885818317,0.6529412396251585,0.7101091668483916,0.7215929826826503,0.6740135177677454,0.5825787202559084,0.4476993799817561,0.45207169610785913,0.6015864148881629,0.5255164226994595,0.5741044568066896,0.5507167662185719,0.6312670554983828,0.41403786948183974,0.6692411886091708,0.6980700905412627,0.6736014354230109,0.6706835080685957,0.7146721572046711,0.6635323770781959,0.6726025159513355,0.6510043383404107,0.7203344652719034,0.6444599510683368,0.21999710335001263,0.1659360958442381,0.6824992271870545,0.6748720165117407,0.7718776167994645,0.7910319317628373,0.06728056341481785,-0.1345116534579945,-0.11043313925954568,0.2654897041656329,0.21853462815009506,0.16256906609724284,0.6100736152391325,0.13549417497248195,-0.13111816510066335,0.28505889909237386,0.45461439108239926,0.32045805877157335,0.3871902425593449,0.2344634154094919
Frontal_Mid_2_R,0.6013506295226196,0.6040288326442368,0.7006376507673602,0.894292977421767,0.8530302363511023,1.0,0.7859164044304526,0.8996681834121858,0.7533398346718496,0.923245892277808,0.7282000988063964,0.7386007785672092,0.5889358638822603,0.657133445912722,0.6996794162500979,0.7189774585208878,0.02767097400295003,0.010260859417072778,0.683303890690899,0.7441710507435784,0.23638859967351775,0.10184692735221756,0.10373991530408992,-0.019673916260270805,0.008057110142559777,0.028380970785782313,0.18928252533819556,0.19888284409958468,0.2767997496229034,0.5158553485576366,0.6558910834217573,0.5896838297263679,0.6895926552834591,0.6862014589454252,0.7314288617898616,0.8040715885694751,0.6947514378799243,0.7450193021044313,0.4504899735395918,0.6703794165922515,0.44638489806761655,0.4704517597831692,0.40711500103674125,0.4544902219049747,0.6793509940254165,0.6436661986030069,0.6262937973714,0.6634042215645879,0.678729051408697,0.6731199349933386,0.551044975629678,0.4553264602945787,0.5555539716555868,0.4039684036002228,0.5838724698800052,0.38934276002531076,0.7272649352824808,0.5721647818886904,0.5196943900732058,0.512161390182122,0.6233536748051252,0.6415769845573663,0.7608722054280577,0.8781637117990105,0.749428654014299,0.8260398385822163,0.534569942800521,0.5460202818357708,0.732745980591013,0.7558951377826498,0.6051128477748593,0.6364366710958688,0.651444621069491,0.6790147976672074,0.6959876661875324,0.7250839149913504,0.7051232340904267,0.6312917796016645,0.546189596827395,0.5511441232284288,0.6080248656733989,0.561472361089941,0.466384158403979,0.4552447293930636,0.6524091341713806,0.49620829058524907,0.17035568801251336,0.14711689237862569,0.7085038369297151,0.5565036762662008,0.6462024109567461,0.7666046838212078,0.6164345814863343,0.6213239551224174,0.5302418815429721,0.42435204601261445,0.6932715530136144,0.6728340885206531,0.7236078774771566,0.7437576322519256,0.8270240659894386,0.6000797134956323,0.8091155411734045,0.7609519447721295,0.704028592370871,0.6891933669742618,0.6994227220014199,0.3787461215089879,0.5978972889701433,0.5592264269808819,0.7078580960654656,0.7049719941108629,0.7073767875838975,0.7387318980842247,0.5682088931568032,0.4515291637718025,0.5461372249828145,0.6604456048157794,0.5312585522523121,0.5814024593025596,0.6706214963240091,0.6489034451573654,0.6589866841964505,0.7001906039842588,0.7319894611630355,0.7235762378684948,0.6518594245152781,0.6388626115572807,0.401438072045299,0.38173155176473944,0.6292224032546705,0.6099505334614472,0.6452895511508195,0.6350398856334746,0.6115160706048315,0.46712729529399455,0.617382609898979,0.6464751780154002,0.6812676812420818,0.6746932098341347,0.6636964596218083,0.6605717629190616,0.7271911686892234,0.6836935448785325,0.656112408781736,0.6143829042530458,0.17496570504074618,0.2445581712607415,0.5912366828119974,0.7112746652680093,0.6853614094442173,0.691263933087415,0.1251372839053914,0.052658015046539074,0.13412114305686668,0.35208769397092665,0.4026989344593898,0.3476728704831016,0.6398922384272322,0.3521121276878589,0.15722971342274925,0.4415229041879476,0.4615238728228976,0.3775707126221187,0.40556002041418143,0.26158036683808156
Frontal_Inf_Oper_L,0.8028228706353291,0.7099294517906221,0.7824293335857787,0.799440121856178,0.8497047241959723,0.7859164044304526,1.0,0.8110704917054222,0.8892894082341636,0.8147748154757972,0.7630134614925325,0.6816193333006567,0.7338718286312804,0.6525522379531958,0.7635063001520913,0.7413896967530587,-0.027061746723579933,-0.1023456851277088,0.689005652692478,0.7107896760357654,0.23611931691584598,0.010868772057942398,0.19630320224322995,-0.10811165611547172,-0.06925207946795006,-0.05185539709933719,0.17741913242608176,0.05119571956762927,0.2028496561433474,0.45271920811709565,0.7141978862374714,0.5834056942190262,0.7727711830233971,0.6706985787820713,0.7230564458182652,0.7081218813069537,0.5876041706572266,0.5825922032446262,0.4404946002102315,0.6178704027186603,0.3349479071632515,0.37137630258699056,0.5081946590859777,0.5165213727758554,0.4564629009493485,0.4696620289758064,0.47371534591750913,0.5088294686447721,0.5249376579286753,0.5256411924924869,0.43150372985084817,0.30791086760443015,0.49098715486468153,0.2796398706799212,0.45791032019361005,0.28562411606950133,0.5946431815899934,0.4351972994110958,0.6968074182887333,0.6161560476769179,0.6362502863273835,0.5071463922672973,0.810809058238558,0.7679079895479699,0.8320532319029363,0.7480247365882895,0.5620802423080143,0.3875503994576497,0.6538187187108079,0.5962813563516313,0.6640407761643726,0.6655903497083799,0.6495138889669358,0.6161180426434087,0.7330401905911877,0.6633265679430347,0.585298540799123,0.44679968841804324,0.658729306314865,0.5714019488249353,0.7228044510865612,0.6261457306352035,0.40882404787012905,0.43094478389441127,0.7313364018803806,0.5153839254956526,0.08000347146323773,0.045889742650284476,0.6072350624337246,0.5061327734329332,0.4149599798697156,0.6621501258327486,0.5250675887903136,0.536310968020899,0.3769757964068148,0.29219820354925297,0.47794754963292974,0.5120682298085047,0.5293194908555477,0.5508824570112406,0.6127306081959304,0.5364553428136287,0.6120388942564365,0.6139039593640955,0.4997894141030578,0.49236041940731295,0.5006604488697918,0.22321440290088354,0.48971638497220077,0.37180228949993493,0.514412962896732,0.4713611790151506,0.5550570141362853,0.5973300520595134,0.3480722280508147,0.23006150315146484,0.30664490564345503,0.4364383567946635,0.4241911474941622,0.4716237641265295,0.49926935482597484,0.4874241324759517,0.47154296782593336,0.4885528449182228,0.6108483256336935,0.608275813537791,0.5950404745107384,0.5226820724606637,0.3467118988969249,0.4015435959285654,0.43936589309646007,0.39093944402836983,0.439966447668229,0.4059055742701023,0.4578074870673059,0.3021831327688121,0.5186818321711831,0.5579310803072979,0.5468884293056588,0.543827667688436,0.49737104390555703,0.4790443332714291,0.5381541891091443,0.5214152560332418,0.5128578783163835,0.480464901250742,0.2139778507738067,0.1861997187053408,0.5971543288044565,0.6135340372270929,0.6914788019739524,0.6761226901010083,0.09696241651910024,-0.06611365032431048,-0.08759349194195377,0.16445327869240253,0.1745071883272834,0.1538967615565977,0.45328251678428555,0.11774239553417763,-0.01492006540388713,0.26382006689371046,0.3752877683162673,0.2479034124564861,0.27692174429590505,0.2392816560554797
Frontal_Inf_Oper_R,0.7032958998515196,0.7166485791206432,0.6814216229892933,0.8312014345308104,0.7710189179171533,0.8996681834121858,0.8110704917054222,1.0,0.8015396594487998,0.9355771011571041,0.7773123075751529,0.6745687144230427,0.6098800908255667,0.7430232447908492,0.7104762386181764,0.7137503924213541,0.25261234481738487,0.21615165377970497,0.655092168190426,0.7171565004672888,0.42215763105262544,0.31357489535972327,0.2665100621120712,0.20085256819760539,0.22662280527558296,0.23292627579364367,0.38444787529652635,0.3943962582260672,0.4810583913460422,0.6029360451659382,0.6226211993702658,0.5178012407010737,0.6523642023465345,0.7562882606588864,0.7038514581735239,0.7388495781313579,0.6599306178806398,0.6798438553710293,0.5274809985614732,0.6725021162028944,0.5830074157367491,0.6289601264743365,0.43789617912022133,0.5892538711322928,0.6273166428403855,0.6130769380385042,0.6634287887835733,0.6807203443764879,0.6787170606098167,0.6756726365987046,0.6529244193028171,0.6104728576313108,0.6943433015438256,0.5972106159759847,0.6968850888835451,0.5837729215051792,0.7668933453492597,0.6997420289580778,0.5862211575274576,0.631737584090025,0.7386184692410828,0.7316949526556228,0.8313280031434352,0.865838819043003,0.711760577035224,0.8109095861229034,0.6520271797991796,0.63434294258643,0.7322463233097852,0.7358489171438619,0.6557080156437709,0.6774243223806719,0.5148095831181189,0.5730141624515022,0.6499599173622046,0.7568283485028013,0.7379869156058912,0.6727763353437431,0.5802494623212443,0.667016975028437,0.6491189334865092,0.700325493450073,0.5386909066749651,0.5707352143834079,0.729930319289244,0.6722636677204845,0.3315753991616857,0.3383623269248685,0.7911041390277757,0.7189945588258078,0.49246939829261843,0.6684332925125067,0.44279905940184977,0.4952066541263426,0.4647658596066918,0.3712902339987307,0.5876316320544384,0.6297454372426945,0.5785755999475102,0.6834513744626072,0.7228743339470451,0.6301869012625977,0.6814267993350028,0.7830721502538524,0.6154587579121704,0.6331482185795715,0.6496376330668617,0.3953676071077247,0.6062106542177519,0.4665458144210139,0.5900991664348414,0.5717886000858665,0.5872261502349203,0.6797046222420866,0.4807854839283495,0.3722954143642227,0.3779319623902374,0.5029624434971581,0.4322949400921766,0.4990030011101389,0.4841884050604191,0.45037266318591,0.5371672340539909,0.5620363945559588,0.6692780316758912,0.665783988805847,0.5483480946725795,0.5274441863091097,0.18975411793311098,0.24582254537070738,0.45168730977264226,0.4274237515293185,0.506445378153421,0.46953509476348937,0.5680796178237357,0.43174611921200484,0.6563839302002499,0.6733038529893626,0.6630660380125057,0.6784029833031596,0.563279335960992,0.5777341315956958,0.6077987444846196,0.5792728672543614,0.5842753088466738,0.5182474608449015,0.3444420879170782,0.37065754228154696,0.5623638765781975,0.6591859446168065,0.5854997898511527,0.561091724853611,0.3273303384075781,0.26031454198432175,-0.02109699693702659,0.17270319586286675,0.2721419249858456,0.2713367562902582,0.5683252794325373,0.3600734535329278,0.15948299953646985,0.3832716302998448,0.3792281172284687,0.3042673256408947,0.30608714972454926,0.2859860627167879
