Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
468.62,442.52,466.56,468.93,475.53,418.01,491.4,429.28,490.06,360.89,519.33,328.46,512.6,471.14,467.49,484.95,357.39,395.64,504.47,514.92,363.51,387.04,254.98,194.08,130.87,125.86,194.08,141.23,419.6,352.98,320.56,145.32,572.27,512.66,520.37,518.66,497.92,477.99,481.12,449.35,381.01,347.07,454.55,410.12,469.16,499.13,471.96,498.84,462.23,462.11,468.23,505.49,428.6,498.57,351.08,361.36,387.04,357.21,454.82,442.1,398.57,374.06,472.44,499.03,444.91,459.75,453.69,484.26,464.61,482.79,432.56,471.86,640.46,594.75,492.03,470.52,365.17,320.64,533.52,522.61,470.04,419.1,445.32,339.15,393.71,363.43,348.91,298.33,289.57,202.15,270.3,248.31,259.1,223.16,520.65,517.29,499.13,501.84,455.77,470.5,334.68,246.55,444.2,450.66,469.19,465.12,431.53,429.78,519.06,558.6,514.35,443.18,463.41,495.51,497.9,494.1,546.47,536.6,611.56,587.11,517.42,523.15,509.03,496.29,506.52,492.99,531.94,520.55,522.5,529,511.74,496.28,526.07,512.47,470.0,463.06,481.78,446.93,499.03,497.67,543.63,545.11,548.11,541.59,547.56,558.22,486.07,507.82,547.19,539.59,545.61,543.07,461.65,610.67,458.4,451.0,409.59,397.82,389.21,378.83,428.98,421.21,480.0,486.2,516.39,488.17
468.6,442.92,462.97,465.8,472.53,415.48,489.46,428.39,488.09,359.68,516.71,325.0,509.48,468.94,465.51,483.82,354.05,391.55,498.65,510.37,361.5,385.38,253.82,192.17,130.7,126.68,193.16,139.43,420.66,350.41,318.36,142.38,568.8,510.66,518.66,517.21,496.4,476.67,476.63,445.17,377.49,342.87,450.37,404.33,468.72,498.8,471.13,498.93,462.24,460.21,467.04,504.49,427.95,497.07,350.44,358.79,385.34,355.68,454.05,441.49,398.24,373.53,470.41,494.97,442.83,458.76,453.21,482.66,464.1,482.6,431.86,470.5,629.25,590.1,490.92,469.26,363.87,323.0,529.04,517.72,466.41,417.59,442.31,338.17,391.35,362.01,345.53,296.55,286.67,199.28,270.01,247.89,257.14,221.27,522.28,515.48,498.82,499.35,456.49,469.16,331.88,242.19,443.49,448.53,467.96,463.06,429.08,428.93,513.83,551.83,510.19,441.35,461.6,493.44,498.66,496.01,534.32,526.6,603.44,577.32,512.42,519.86,510.09,495.95,506.23,491.93,532.71,521.8,518.5,522,508.11,493.95,523.5,508.53,471.63,462.58,480.56,443.5,499.47,498.39,535.97,535.78,543.83,535.18,542.44,547.7,482.76,504.68,543.26,537.54,544.65,541.99,454.26,606.39,462.4,454.89,414.31,401.0,389.6,379.67,432.56,424.17,471.4,459.6,514.39,483.5
467.86,442.51,461.18,464.17,471.59,415.24,489.36,427.77,487.21,358.19,515.51,324.72,509.24,467.4,464.02,483.54,352.67,387.48,495.22,508.22,358.62,382.84,252.16,190.35,129.55,124.19,190.35,138.59,417.01,348.09,316.32,143.24,565.99,506.99,517.48,516.96,497.54,478.41,477.61,444.5,376.21,342.6,446.42,403.15,465.96,494.88,469.63,496.45,459.47,458.32,465.12,502.08,425.36,493.97,348.53,356.96,383.98,355.16,453.7,440.79,395.66,370.14,468.02,492.71,442.75,457.34,450.66,479.35,461.83,481.65,431.93,471.96,625.02,585.3,488.8,468.4,362.95,320.07,527.32,515.3,463.67,415.55,439.61,338.06,389.36,360.42,343.9,295.46,285.01,199.07,270.42,248.14,255.91,219.27,519.42,515.43,497.64,499.88,456.34,469.8,330.86,241.58,442.5,447.71,466.21,463.1,427.53,430.58,516.48,552.21,508.84,442.56,461.55,491.02,496.86,494.0,535.58,528.56,596.76,572.86,512.18,520.69,507.36,493.91,504.97,489.97,532.16,519.37,517.5,524,507.5,490.37,523.95,508.69,467.79,459.54,480.5,445.14,499.03,495.85,538.83,537.08,545.29,534.85,543.59,549.0,482.05,502.64,540.26,535.78,541.21,540.11,452.1,606.83,460.2,452.33,415.44,399.09,391.38,379.12,431.12,420.98,494.0,496.0,519.67,491.17
465.9,441.42,459.14,462.21,469.03,413.43,486.65,424.97,483.76,356.2,512.39,323.11,506.87,464.28,462.49,482.0,354.43,389.33,491.95,505.41,356.1,381.42,252.6,192.37,129.82,125.36,191.44,139.12,418.13,347.09,315.6,142.44,565.23,505.1,516.52,516.56,496.68,477.1,476.5,444.06,376.94,342.82,448.0,403.69,465.93,495.71,468.38,494.56,458.84,458.16,463.77,501.0,424.5,492.8,348.54,354.83,383.24,354.36,451.73,440.03,394.61,370.13,467.33,492.13,440.71,456.81,449.42,477.48,461.05,479.84,432.47,470.46,620.5,581.02,488.32,467.05,362.17,318.23,525.03,512.61,462.12,414.47,436.61,336.28,388.49,359.62,343.45,295.05,285.11,198.64,271.53,249.8,258.85,222.28,520.07,513.28,495.91,499.68,454.15,469.77,332.82,244.5,443.55,449.3,467.19,462.98,428.54,428.45,509.96,549.21,509.11,442.2,462.58,493.96,497.41,494.98,534.53,525.64,591.92,566.0,509.98,519.65,504.25,491.79,504.18,489.16,530.94,518.51,519.0,527,506.14,489.98,520.0,506.25,468.98,459.6,480.44,445.14,498.38,495.27,535.16,534.4,541.06,531.94,541.59,544.44,483.52,504.35,539.21,534.72,540.84,539.38,453.97,604.97,457.9,449.67,410.59,396.94,387.74,375.82,427.82,417.53,488.6,483.8,514.44,484.67
466.1,440.58,458.61,461.85,468.52,412.22,485.26,423.34,483.48,354.41,512.01,322.22,502.54,461.53,460.95,481.5,354.59,386.33,490.51,505.1,356.48,381.55,253.57,191.6,129.4,125.04,192.73,140.21,416.78,343.72,316.28,140.44,562.59,502.4,515.89,515.19,492.99,471.16,472.61,442.87,373.7,342.2,441.36,401.8,464.57,493.52,467.84,494.39,456.7,454.78,464.0,501.88,424.62,492.88,348.96,356.77,383.14,354.08,450.93,439.44,395.81,371.96,467.76,491.33,439.75,455.57,447.83,476.26,459.3,478.84,429.33,468.56,625.25,583.18,487.79,466.01,361.71,318.35,521.59,510.75,460.37,413.56,432.5,336.84,387.57,358.61,343.28,294.09,284.04,197.77,270.46,249.09,254.24,218.53,519.71,515.9,497.36,499.13,453.69,468.8,328.83,240.63,440.61,445.92,465.31,460.5,427.24,428.84,512.96,550.11,508.21,439.36,455.69,491.35,497.78,495.13,531.63,524.28,595.36,570.75,508.96,518.21,503.93,491.17,503.34,489.06,528.61,517.45,513.0,513,505.71,490.27,518.19,504.19,466.93,456.6,476.0,437.86,495.15,491.58,533.63,533.85,541.57,533.53,540.44,546.59,483.43,503.76,538.09,534.64,540.32,538.64,450.79,606.84,459.2,450.67,412.78,395.64,387.02,373.13,429.81,418.31,471.4,462.4,521.17,479.0
464.81,438.91,459.58,461.82,468.91,412.89,484.97,424.22,483.36,354.55,511.56,322.83,503.25,461.13,458.59,479.98,353.46,386.88,491.06,505.54,356.8,381.76,252.45,189.98,128.83,123.95,188.04,138.88,416.86,347.78,311.27,142.26,565.18,504.93,514.16,514.42,492.0,472.58,473.92,443.25,376.41,342.59,447.2,404.56,465.42,495.03,467.36,493.84,458.1,457.43,462.97,501.27,423.65,494.02,348.36,357.78,383.01,354.4,450.01,437.9,395.68,371.35,466.15,492.64,438.74,455.17,445.57,476.85,458.79,479.2,427.48,469.43,622.83,582.93,489.12,467.39,363.09,317.09,524.76,509.76,459.92,412.71,435.42,337.9,386.75,359.23,343.86,295.51,283.06,198.29,269.65,249.09,256.09,221.58,522.37,514.69,496.59,498.51,452.86,467.2,330.52,241.69,442.13,446.24,468.58,463.72,427.01,431.04,511.58,548.44,507.27,439.87,453.94,490.59,498.07,494.78,529.63,522.16,592.24,566.04,508.32,518.55,504.8,490.92,502.38,489.46,528.59,517.53,522.0,535,507.46,492.76,520.0,505.58,465.19,455.73,476.56,440.64,493.74,495.76,533.85,534.09,540.49,532.21,539.96,546.04,482.65,503.08,539.24,535.18,541.73,539.48,449.29,607.99,457.0,447.11,412.81,393.52,391.19,375.67,426.82,415.09,489.8,487.8,510.11,491.83
465.55,440.22,459.33,461.35,468.13,413.38,485.62,423.6,483.68,355.57,512.45,322.97,502.42,461.1,460.44,480.68,355.18,387.34,490.16,504.55,356.22,381.57,251.67,191.6,130.21,126.19,192.04,141.37,418.12,347.31,314.7,142.68,563.96,502.77,515.73,516.06,493.38,473.07,474.23,442.92,376.66,341.21,446.66,402.92,464.93,494.92,467.46,495.72,457.3,457.09,462.94,502.17,424.09,494.0,348.67,355.44,382.66,354.4,450.98,438.84,392.91,370.15,466.4,491.79,440.07,456.03,447.88,477.55,457.31,477.86,428.78,469.35,622.98,581.88,488.6,467.15,361.38,317.89,523.22,508.3,460.1,412.4,434.44,336.91,386.71,358.48,342.33,294.2,283.23,197.54,269.22,248.97,256.04,222.12,522.14,513.91,496.77,499.84,454.29,469.28,333.04,244.43,443.9,448.65,467.89,463.84,429.03,426.74,513.1,548.53,507.31,440.19,458.28,495.21,500.57,499.02,538.0,528.52,593.44,569.29,511.88,522.73,505.32,491.87,502.2,488.43,529.16,517.53,518.0,522,505.37,492.76,517.29,505.11,468.21,458.04,477.89,442.93,495.35,492.3,532.12,532.83,537.54,530.82,540.0,545.3,483.43,503.19,538.73,534.3,540.89,539.54,452.77,606.76,458.9,448.78,412.75,395.85,388.74,374.85,427.95,416.84,489.6,491.2,518.61,499.5
463.48,438.43,457.93,459.12,466.78,410.37,483.15,422.21,482.12,354.0,509.69,321.5,499.04,459.41,458.19,479.27,354.67,386.6,489.49,504.08,353.91,379.55,252.17,189.12,127.82,124.07,186.7,138.31,414.54,347.28,308.57,141.7,561.76,501.14,512.41,512.89,491.68,471.34,473.54,442.69,376.6,341.79,452.42,401.87,464.43,494.41,467.32,494.29,458.62,457.93,463.75,501.82,423.74,493.75,349.45,358.38,383.66,356.36,448.47,437.62,394.1,370.64,465.39,491.88,437.06,453.85,446.09,476.76,458.18,477.61,426.6,467.16,624.99,583.74,488.31,465.69,361.47,318.16,521.36,508.19,458.71,412.87,434.79,337.58,386.69,358.62,343.23,294.57,283.75,197.06,266.66,249.43,253.64,220.59,518.96,513.87,498.29,499.17,455.24,468.19,330.24,241.37,441.82,445.61,468.15,461.91,427.56,428.52,512.44,548.58,507.82,440.58,454.37,492.69,500.72,496.72,533.84,526.56,595.0,570.04,508.01,518.78,504.6,491.05,502.1,488.36,526.9,515.53,511.5,514,508.13,491.24,518.62,503.58,468.26,457.46,475.28,441.86,494.74,492.58,533.33,533.93,540.14,532.03,539.63,546.04,482.44,501.0,538.09,532.89,538.71,537.03,451.32,604.96,462.0,451.67,416.31,398.42,392.19,377.78,429.05,417.83,471.2,466.2,528.67,506.67
463.73,438.52,458.61,460.9,467.41,412.33,483.66,421.68,482.55,354.0,509.05,321.43,499.6,458.36,458.43,479.94,353.65,394.87,491.09,505.9,354.63,380.39,251.81,191.25,127.39,124.67,189.44,139.64,414.36,349.31,310.57,143.1,561.37,499.95,513.26,514.53,491.07,471.51,476.85,442.85,375.41,342.8,455.33,403.96,464.49,494.86,465.96,493.56,458.07,456.81,461.83,500.89,422.22,492.16,347.18,355.18,381.95,354.77,449.85,437.27,393.83,369.88,465.75,491.69,436.85,452.91,445.71,476.87,455.82,476.13,424.82,467.15,625.43,582.73,487.09,464.54,361.64,315.71,520.65,506.19,458.62,412.33,437.59,339.2,386.56,357.72,342.8,294.79,282.96,196.84,266.96,246.55,253.58,218.46,519.97,513.73,497.28,498.69,453.68,466.91,330.81,239.63,441.38,445.25,465.24,459.74,426.31,428.6,511.79,547.43,505.52,437.63,452.04,491.79,498.37,491.22,534.37,523.36,592.16,567.57,508.93,517.56,503.19,489.67,501.66,488.34,526.73,516.0,514.0,522,506.15,491.28,518.6,504.06,467.07,456.17,477.33,441.07,493.97,493.36,532.29,532.89,539.26,531.0,540.07,546.0,480.91,500.91,538.95,534.4,540.48,538.55,452.11,605.44,462.6,452.67,415.31,398.64,390.6,378.92,429.33,419.81,486.2,489.0,519.0,503.5
463.86,438.39,457.14,459.56,466.38,412.01,483.63,420.44,482.35,353.72,510.04,323.87,500.34,459.56,459.13,480.19,353.55,394.39,488.92,504.27,355.73,380.75,250.64,190.4,126.93,125.12,188.9,140.4,413.67,352.26,309.16,144.06,563.58,504.47,512.14,513.39,491.1,471.12,478.34,443.53,378.1,343.58,454.6,402.34,464.64,493.9,465.59,493.26,459.04,458.56,461.61,499.88,422.24,491.16,348.16,356.2,382.2,355.19,449.93,437.07,392.54,368.45,465.83,490.99,437.22,452.46,447.14,476.48,456.49,476.0,425.36,466.08,624.77,583.09,487.6,465.21,361.31,317.36,522.45,509.59,459.03,412.84,437.35,339.93,386.18,357.84,341.69,293.73,282.39,196.49,267.78,246.73,255.22,219.65,519.52,514.4,497.58,500.4,454.39,468.62,331.22,241.59,441.14,445.52,465.3,459.69,425.2,426.57,510.17,548.63,507.62,442.86,453.78,491.89,498.72,498.89,539.21,525.8,593.52,567.86,511.46,520.69,504.49,490.21,502.26,489.4,527.92,516.65,511.0,514,504.34,487.7,517.74,500.67,467.28,459.63,478.94,444.29,495.59,493.85,532.38,532.83,539.43,531.56,538.37,544.15,483.64,502.7,537.32,532.44,537.39,536.37,451.8,604.82,462.3,452.78,415.59,400.18,393.23,380.42,428.42,419.33,480.4,471.8,525.0,497.17
