552,489.11,401.71,397.86,455.18,407.81,542.4,432.75,444.24,300.88,277.34,224.05,574.34,497.19,575.85,567.69,87.557,76.472,429.41,379.49,29.181,30.59,23.372,20.509,46.649,30.971,207.4,140.06,216.5,264.65,272.4,191.41,546.97,505.17,639.78,649.54,552.02,536.39,367.37,331.28,178.39,156.82,171.8,176.46,521.82,527,540.69,551.42,541.97,529.4,544.6,555.91,524.58,567.12,415.24,355.52,312,292.05,534.38,496.51,550.31,578.6,554.69,581.22,556.7,534.18,555.44,596.73,553.84,554.6,546.53,544.35,421.52,389.45,427.18,428.77,323.33,315.9,578.02,556.11,500.84,468.06,316.36,342.37,339.47,318.01,132.78,137.58,82.715,92.458,422,417.64,385.59,328.25,492.22,429.31,489.26,468.87,515.53,483.52,311.99,258.93,384.11,299.09,465.54,486.31,350.81,315.65,533.33,536.14,598.27,576.62,552.24,508.21,564.2,576.12,488.11,410.56,655.6,705.86,297.73,231.6,453.62,383.54,535.54,481.52,374.47,279.12,127.5,107,521.67,493.94,492.4,474.92,612.3,546.23,498.22,519.57,542.94,518.76,585.59,560.94,554.17,544.38,577.15,580.48,192.69,150.97,363.56,434.51,613.92,581.22,78.037,77.881,177.8,154.78,231.88,132.3,198.43,106.23,260.14,193.16,506.2,499.2,442,424.67
549.78,486.62,400.34,396.25,452.55,405.32,532.85,428.36,439.56,297.78,272.54,221.01,567.95,495.11,572.45,564.06,83.962,76.302,423.98,377.45,28.586,30.937,22.57,20.251,45.422,30.931,201.42,136.62,214.94,263.55,266.43,190.94,539.61,498.27,630.27,638.32,540.98,525.43,364.9,329.4,178.92,156.1,172.02,175.47,515.68,524.6,536.88,548.62,534.8,523.15,541.59,553.85,522.74,564.55,412.11,356.46,309.88,290.66,532.18,494.68,548.86,575.45,553.82,579.85,553.04,531.62,553.94,596.53,550.06,551.29,545.06,540.21,416.1,386.13,423.03,427.5,319.26,315.24,573.91,554.38,499.52,465.63,314.89,340.72,337.03,315.86,131.93,135.16,81.959,93.241,418.73,414.99,383.9,327.62,498.16,430.49,487.24,463.94,513.02,480.56,309.81,257.28,382.62,297.55,468.53,492.48,353.02,308.78,548.17,554.86,592.39,571.08,547.35,507.85,568.31,552.47,483.42,393.16,654.04,696.29,294.15,227.15,453.91,377.56,535.51,481.16,376.59,278.61,124.5,115,515.15,478.02,488.9,457.75,610.47,549.88,502.17,518.29,539.21,519.7,581.67,560.14,553.54,545.29,576.33,580,187.89,148.71,359.84,432.4,608.18,577.79,76.221,78.084,180.7,155.33,236.69,129.12,201.4,106.03,265.39,195.71,506.2,502.6,440.44,425.33
549.16,485.4,400.36,395.63,452.52,405.08,533.4,427.13,439.94,297.41,272.41,221.37,565.7,490.92,570.75,562.1,86.368,76.267,423.68,377.84,28.344,30.534,21.64,20.286,43.596,30.878,199.45,136.17,213.36,264.3,265.2,192.46,539.38,496.18,627.61,636.92,545.79,531.46,365.21,329.07,175.69,155.12,171.25,174.3,516.44,523.53,537.87,548.5,534.28,521.9,542.82,553.92,523.9,565.64,413.49,354.77,310.75,290.82,531.45,493.34,547.42,573.67,553.84,579.33,552.1,531.05,554.24,595.77,549.07,550.44,542.13,538.17,420,386.79,422.16,424.51,316.58,309.22,575.88,552.2,498.29,465.19,314.63,341.4,337.62,316.18,132.79,135.32,82.22,91.561,420.22,416.46,384.32,326.81,489.23,428.01,486.35,467.53,513.79,483.28,311.78,259.31,382.22,299.49,468.98,490.44,347.33,313.42,504.29,522.04,592.88,572.68,551.24,508.45,564.84,566.54,476.95,391,647.16,684.82,294.21,224.23,452.07,379.87,535.95,487.07,370.84,279.39,127,105,520.03,472.57,489.45,452,607.37,554.96,497.72,521.5,536.21,517.55,580.96,558.65,554.94,546,577.52,582.19,190.2,149.8,359.86,432.81,605.22,576.47,77.877,78.35,168.5,152.78,221.09,130.3,190.32,105.42,249.75,194.79,504.6,493,439.78,429.83
551.45,487.62,400.37,395.8,452.84,405.91,537.5,430.39,441.51,298.65,273.64,222.41,571.05,496.73,570.81,564.01,85.309,76.059,423.65,377.56,28.766,30.034,22.072,20.094,46.067,30.849,200.5,136.43,213.63,263.17,266.19,191.01,543.08,502.22,628.99,638.04,541.24,526.77,362.77,327.62,179.94,156.35,170.1,174.04,516.93,526.03,539.53,550.5,537.67,523.87,543.2,555.03,523.94,566.35,411.01,353.02,310.88,290.48,533.5,495.35,549.47,575.63,554.52,579.81,553.4,532.09,553.57,596.02,550.87,552.67,544.52,542.81,419.2,387.37,425.13,427.31,319.03,311.11,575.18,554.54,500.17,466.18,313.73,340.59,336.86,316.44,130.73,135.55,81.038,92.532,420,414.86,382.06,324.59,496.62,430.39,488.54,465.82,515.05,481.76,310.04,255.26,382.44,296.75,463.41,479.57,353.85,306.7,560.19,557.13,591.58,574.57,549.34,507.01,563.27,548.39,493.05,397.32,649.88,692.93,294.73,228.74,451.54,381.58,535.05,480.89,377.37,286.84,131.5,115,539.15,507.5,497.14,472.56,608.07,550.46,498.33,516.5,540.56,519.94,583.57,558.65,554.74,543.85,577.7,579.44,191.5,150.64,360.44,433.53,609.21,578.96,76.939,77.615,185.7,155.78,240.16,129.55,204.91,104.92,266.91,194.29,506.2,495.4,441.94,424.17
549.61,486.49,400.12,395.81,451.39,404.41,532.41,428.16,439.09,297.66,271.28,219.74,566.93,493.79,571,564.05,84.605,75.872,423.22,377.9,28.583,30.47,22.435,19.995,44.553,31.052,198.55,134.43,210.1,263.31,266.35,190.48,537.82,497.24,627.85,637.16,538.92,525.86,364.1,328.79,177.6,156.34,171.72,175.25,515.38,525.29,537.31,549.36,534.25,525.32,542.22,554.09,523.24,565.97,412.11,359.88,310.48,290.4,532.72,494.9,549.1,574.59,553.93,579.58,553.1,531.79,553.69,597.05,549.8,552.42,544.16,540.72,418.27,386.39,421.78,425.9,318.33,315.38,572.94,553.28,498.39,465.62,314.15,340.09,336.28,315.74,132.39,134.56,81.951,91.983,419.28,415.67,385,327.41,495.79,429.07,486.17,465.12,513.81,481.29,310.76,258.6,382.41,297.62,463.17,483.89,347.18,313.26,526.13,534.94,593.8,571.82,548.46,505.33,563.9,564.38,473.58,392.92,649.8,687.36,289.96,226.31,452.42,379.64,538.53,487.58,370.63,278.75,120,111,509.64,462.67,488,450.56,605.16,549.38,499.33,528.93,533.56,522.42,583.61,560.69,555.74,546,579.96,582.56,188.01,147.5,360.38,433.62,606.89,578.17,76.528,76.301,178.5,158.33,229.84,130.91,198.15,104.9,260.89,195.83,510.2,501.6,437.83,432.33
548.67,485.74,400.34,395.59,452.08,404.25,535.09,428.94,440.72,298.04,272.34,221.77,571.62,495.75,570.4,562.83,88.763,75.747,423.83,377.71,28.93,30.751,23.095,20.121,48.278,30.667,199.2,135.95,216.41,263.36,265.53,191.44,544.06,504.16,628.39,637.94,545.03,529.11,365.73,330.4,178.89,155.98,170.95,173.55,520.91,526,540.99,551.12,538.2,523.59,544.07,555.4,525.12,567.65,413.29,358,310.41,290.62,532.02,494.58,547.77,574.39,553.17,578.93,551.88,531.72,553.39,595.22,550.32,552.22,543.54,541.31,420.13,386.94,424.27,426.07,318.96,313.77,579.66,554.5,499.66,465.66,314.81,341.47,337.65,316.53,131.83,135.61,81.714,91.439,419.88,415.07,382.79,325.12,490.45,428.12,487.17,466.57,513.72,482.39,310.46,256.3,381.53,296.95,467.37,489.16,348.47,313.75,513.04,525.26,589.69,572.28,550.13,506.47,563.87,576.27,474.47,392.2,645.48,685.29,298.68,228,451.16,379.41,533.97,481.09,373.41,277.39,134.5,107,527.84,481.74,492.02,456.72,610.84,544.48,492.56,521.29,540.59,516,582.09,557.36,552.17,542.56,575.19,577.74,192.29,151.62,362.37,434.67,607.16,578.63,78.27,77.462,176.5,156.33,229.84,132.97,199.92,107.35,261.12,191.67,496,494.6,441.28,420.67
550.24,485.89,400.16,395.16,452.24,404.1,537.5,427.99,440.79,298.37,272.11,220.71,570.56,495,572.08,563.88,84.265,75.521,424.11,377.62,28.342,29.859,21.441,20.138,44.233,31.295,200.16,135.09,210.95,261.68,266.2,190.15,539.33,498.84,628.95,637.19,539.71,524.91,361.87,327.64,175.93,153.48,169.89,173.9,516.59,525.94,542.22,551.89,534.58,521.37,544.42,555.96,524.7,566.97,411.81,354.12,310.1,289.98,533.4,495.24,549.41,575.33,554.44,579.58,555.39,533.04,554.84,596.76,551.33,553.52,543.56,540.94,419.03,386.84,423.19,425.26,317.71,311.74,570.74,554.65,499.42,465.84,312.35,338.94,336.28,315.64,130.56,133.8,81.126,92.675,418.87,414.57,382.46,324.76,489.66,427,486.43,465.45,514.04,481.56,309.52,255.29,381.69,296.75,465.98,485.88,352.13,309.61,535.06,549.57,592.37,571.46,549.02,506.04,568.39,556.12,483.11,397.36,646.72,684.79,291.2,229.78,450.37,380.29,537.1,482.93,373.1,276.75,123.5,111,522.25,478.21,494.12,460.86,606.16,549.56,494.44,520.07,534.82,514.36,582.68,556.49,554.94,544.94,578.07,579.96,190.85,149.9,359.23,434.03,607.54,578.3,76.497,76.336,179,148.67,231.78,125.61,198.98,102.47,263.19,195.14,503.8,497.2,444.61,425.17
548.34,485.98,400.18,395.3,450.99,403.55,529.69,426.46,438.37,296.32,270.89,220.57,564.86,492.37,570.3,563.6,85.656,74.441,422.5,376.58,28.395,29.987,22.641,19.821,46.547,31.242,200.52,134.97,214.54,262.28,266.82,189.65,540.03,500.51,626.78,636.25,542.79,527.73,363.24,327.2,176.97,155.4,172.37,174.03,514.52,522.32,535.83,547.1,534.01,522.62,541.25,553.33,522.15,564.28,409.56,352.81,310.96,290.51,531.16,494.83,548.12,574.48,552.97,578.2,550.1,530.83,552.37,593.63,549.69,550.89,543.45,541.84,418.03,386.34,421.8,423.94,318.55,312.56,573.22,551.94,498.49,464.55,314.11,339.38,336.01,315.08,131.88,134.04,81.901,91.747,418.22,414.38,383.18,326.16,488.4,427.86,484.05,463.83,512.26,480.02,309.01,255.65,381.65,295.11,464.05,484.62,343.2,308.7,540.27,526.35,590.4,572.74,548.61,505.51,562.95,567.53,484.21,399.92,650.16,689.82,296.37,227.83,452.63,377.56,534.84,478,373.06,275.45,129.5,111,524.54,480.65,489.26,453.92,605.44,540.31,492.89,514.86,538.56,511.61,582.66,559.71,553.23,544.76,576.3,581.52,187.81,146.97,359.02,431.93,606.18,577.77,76.135,76.441,171.3,151.78,228.69,129.85,198.68,106.08,258,193.57,505.4,497.6,440.56,425
550.29,486.45,400.87,395.84,452.34,404.16,535.03,429.13,439.93,298.23,271.66,222.26,571.45,497.57,572.51,564.58,87.787,75.931,423.61,377.3,28.837,30.994,22.881,20.111,47.784,31.1,200.85,135.38,213.86,264.91,267.78,190.66,543.77,500.26,628.68,637.04,541.43,526.56,366.24,330.75,179.78,153.6,171.23,174.08,517.74,526.69,537.95,549.9,538.33,524.3,543.6,555.23,524.69,567.46,414.4,356.5,310.11,290.41,534.09,496.26,549.1,575.33,555.21,579.76,555.73,533.63,554.83,596.87,550.07,552.17,544.96,542.37,417.57,386.24,425.08,426.9,318.12,312.34,577.32,555.98,501.69,468.17,315.79,342.11,337.9,317.03,131.83,134.31,82.164,92.662,419.51,415.83,383.55,327.04,496.63,431.37,488.34,464.18,515,482.6,310.38,257.42,384,298.06,467.11,489.48,354.32,310.68,559.04,540.84,592.85,573.33,548.96,506.3,569.25,559.61,490.21,397.68,649.72,691.68,294.02,230.62,453.88,380.86,537.65,486.68,380.76,289.06,135.5,121,528.09,488.31,495.67,464.22,615.63,559.6,506.5,520.21,542.59,528.7,582.52,559.44,553.46,543.79,577.59,582.52,194.17,152.11,362.21,435.23,606.14,577.61,78.847,77.497,182.5,160.22,233.03,132.42,200.06,105.72,263.86,191.95,510.6,503.8,439.61,428.33
551.4,487.13,401.6,396.25,454.9,405.59,536.57,430.64,442.09,299.73,272.12,221.36,569.53,495.19,575.05,565.02,87.467,77.09,425.85,378.88,28.809,31.234,22.702,19.801,46.545,30.802,199.7,136.7,212.53,263.35,266.82,192.1,539.73,499.15,627.74,635.92,541.26,529.16,366.44,330.72,179.07,154.62,172.29,173.96,518.43,527.27,540.75,551.96,536.89,525.72,544.9,556.38,525.77,568.7,416.28,366.1,311.73,290.55,534.53,496.31,549,574.69,556.42,581.32,556.98,534.94,555.24,597.73,550.46,552.61,544.38,540.57,423.02,388.93,423.92,426.58,319.15,315.16,574.26,555.31,500.48,467.87,315.19,341.68,339.22,318.05,133.56,134.71,82.539,92.778,420.13,416.86,384.05,326.87,492.73,428.14,487.01,466.39,514.62,484.05,312.05,258.33,382.99,298.69,470.73,493.8,346.76,310.09,532.33,532.02,592.08,572.46,551.72,509.76,567.54,572.08,474.95,398.96,651.72,695.18,292.54,228.62,453.88,381.56,539.47,488.19,372.37,277.18,119,107,508.87,468.35,485.48,454.22,607.6,555.94,497.83,529.14,539.97,522.85,585.56,563.04,556,549.5,578.89,584.67,193.88,150.64,363.15,436.34,608.2,579.13,76.368,78.434,180.6,155.56,230.56,132.18,199.34,104.28,262.37,199.57,506.4,500.6,443.44,425.67
