Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
724.17,717.17,759.14,717.67,779.2,684.53,688.04,651.37,773.26,594.99,760.63,545.87,726.95,664.39,747.98,733.52,319.33,400.67,705.71,710.31,530.2,551.73,376.04,303.78,253.19,256.1,399.74,388.28,500.6,480.66,474.02,362.41,754.28,669.5,770.05,737.2,715.24,660.73,673.66,645.49,511.35,525.38,622.74,565.96,807.61,826.23,807.67,840.15,786.08,721.56,798.07,750.79,841.07,698.91,726.46,614.32,603.29,531.69,761.66,757.96,850.59,705.22,867.78,836.44,766.87,788.12,854.91,755.0,827.29,798.4,760.58,747.49,744.61,729.22,510.26,514.75,410.35,407.21,703.27,665.41,698.06,623.77,598.22,464.76,640.2,618.87,483.18,414.65,432.61,396.35,488.84,388.55,453.45,329.41,672.84,637.34,663.09,631.05,702.51,623.21,644.3,444.81,716.68,639.61,643.96,620.87,562.28,568.24,665.21,712.89,650.09,629.7,618.0,737.1,672.17,631.48,700.89,655.4,825.6,733.68,605.77,582.13,672.5,620.45,681.02,620.86,631.39,585.39,552.0,490,687.15,637.63,708.76,671.83,687.12,580.02,605.0,578.64,736.47,638.27,775.85,688.53,721.51,670.76,775.44,722.41,535.36,590.23,742.44,733.33,783.25,730.5,312.08,518.69,558.5,562.56,576.09,548.0,546.89,518.13,583.32,567.88,620.0,598.8,660.39,629.67
717.58,712.87,752.27,714.13,770.67,680.58,684.09,645.69,761.91,589.47,751.48,539.6,720.74,661.84,740.65,728.34,319.29,396.05,699.13,705.93,524.3,548.82,368.67,301.1,246.65,253.65,391.91,384.75,493.11,473.13,466.73,364.89,747.49,664.97,761.53,728.92,710.84,657.25,661.72,637.19,509.05,520.88,611.83,559.85,807.33,826.16,806.9,841.86,784.25,718.19,800.47,752.25,845.64,702.78,729.66,618.21,604.17,530.19,753.53,752.24,842.66,699.69,858.82,830.47,760.23,782.65,857.77,750.5,826.02,796.82,754.71,741.28,728.12,714.44,505.53,514.72,408.3,408.38,697.0,666.78,698.25,621.41,597.16,461.14,641.24,618.26,482.97,413.97,434.61,398.31,495.49,387.34,461.44,334.18,672.84,633.34,660.09,627.03,703.07,619.45,648.29,449.09,718.51,641.38,643.06,618.86,565.92,563.71,666.63,703.88,648.04,621.36,619.69,739.22,671.42,624.63,684.68,636.24,797.16,706.07,602.68,582.12,664.85,615.08,674.29,614.1,627.31,583.63,556.5,493,679.65,631.2,703.29,671.69,682.93,564.15,601.67,544.07,724.76,622.94,759.01,669.07,714.23,661.15,764.37,711.81,533.01,588.39,734.73,729.3,769.24,721.62,313.76,512.2,561.0,565.11,574.66,551.36,544.66,518.72,580.82,568.86,633.8,600.8,655.83,635.33
718.39,711.93,751.62,713.78,771.73,680.8,684.89,644.59,762.76,588.03,750.02,540.02,725.34,659.09,740.92,728.5,315.6,396.23,696.31,704.27,521.28,546.98,371.46,303.97,250.35,258.49,401.47,386.75,492.6,476.88,476.6,364.5,751.31,664.75,760.08,729.86,712.55,660.56,667.01,639.78,509.23,524.92,623.66,562.24,807.8,827.56,810.07,844.79,786.21,720.63,804.34,755.49,848.52,705.41,731.47,619.09,605.85,533.01,753.81,750.44,846.21,701.82,862.64,833.82,763.51,781.67,863.71,754.91,827.82,798.9,753.77,738.56,734.27,720.35,508.3,516.24,407.66,403.25,702.4,667.3,699.02,622.82,601.65,462.22,641.71,620.21,483.29,415.56,436.78,399.14,494.7,386.63,457.18,326.31,671.3,634.31,660.65,626.81,700.02,622.57,643.6,444.0,718.68,640.34,643.52,623.46,566.36,564.42,662.65,709.72,647.83,623.81,622.78,739.08,672.67,630.24,697.16,648.72,826.72,731.96,606.25,586.06,671.94,621.59,680.3,618.64,630.06,585.75,557.5,497,685.66,635.5,709.93,673.42,679.05,566.69,603.44,558.57,730.41,631.91,766.34,679.47,721.69,667.97,770.96,721.07,529.21,583.67,731.41,726.59,764.12,714.51,319.35,510.44,562.4,563.78,577.06,547.85,547.13,515.62,584.81,568.29,617.0,589.6,656.83,607.67
722.35,713.13,756.12,713.4,774.23,680.97,681.91,644.77,763.2,588.75,751.89,541.81,720.32,656.6,742.83,727.89,318.2,397.14,698.62,704.52,526.73,547.23,368.64,299.78,247.17,252.07,395.11,386.43,497.01,478.17,467.24,363.59,748.81,665.08,762.91,731.98,711.14,657.72,662.83,637.61,510.99,521.21,614.49,561.27,803.01,823.3,802.17,837.47,783.08,718.51,795.27,747.5,841.12,698.73,727.34,613.73,603.78,529.75,758.65,752.11,846.9,700.21,861.58,831.77,760.64,782.02,851.31,747.38,824.95,795.84,757.88,742.68,730.35,717.73,507.66,512.56,410.48,409.09,698.77,661.81,694.82,621.2,596.15,462.16,638.41,617.81,481.24,413.93,432.36,395.91,490.84,390.04,455.17,330.33,668.5,632.51,657.07,625.71,700.4,620.17,642.78,442.84,716.83,640.09,641.84,618.07,567.05,566.89,662.94,700.69,643.01,624.91,621.6,735.42,668.41,623.88,697.0,648.6,813.72,722.04,604.58,578.28,671.1,618.47,678.87,618.78,627.22,585.71,549.5,491,681.84,635.71,706.07,671.64,685.49,575.94,607.11,573.29,728.15,632.27,761.34,676.98,717.4,666.79,768.81,713.41,530.92,584.46,738.02,728.44,772.32,723.55,310.44,515.78,558.0,561.22,576.19,548.39,545.7,516.75,584.09,569.07,619.2,595.4,665.61,642.17
717.25,710.01,753.69,714.7,770.95,679.7,679.73,643.26,759.55,585.26,747.97,538.78,719.59,659.67,741.61,727.89,315.81,397.5,698.32,704.63,522.61,548.78,369.23,303.81,248.18,257.7,395.82,389.08,488.93,475.61,469.36,364.98,749.37,666.43,761.85,729.26,713.48,661.36,666.23,641.06,510.03,524.34,619.04,562.93,808.18,826.29,810.02,845.97,785.96,720.43,803.9,756.7,848.2,706.18,734.42,623.3,606.11,532.52,751.25,748.36,844.83,703.36,855.61,833.51,754.95,779.71,855.65,756.51,827.38,800.04,754.25,742.14,728.76,716.39,505.5,513.78,410.24,408.02,698.12,665.9,698.22,619.74,603.76,462.03,641.79,617.95,484.84,413.88,439.92,400.73,499.4,390.64,469.35,337.91,674.87,633.92,659.22,626.78,701.97,621.54,646.72,451.7,717.82,642.57,643.38,621.52,567.35,565.76,666.21,706.92,647.9,625.09,631.19,740.14,670.99,627.21,691.37,645.36,811.32,718.68,603.86,584.1,667.86,618.43,676.28,614.77,629.29,583.31,554.5,498,681.07,631.35,704.36,670.28,679.7,565.44,600.61,548.21,727.44,624.0,763.72,672.96,717.26,660.24,767.81,711.59,533.1,589.52,734.65,730.41,769.73,722.47,312.48,513.43,562.2,562.56,576.03,547.55,548.25,519.1,580.86,566.86,629.4,599.0,657.0,631.33
717.4,711.38,752.75,713.38,770.66,678.17,681.02,643.66,759.96,585.03,746.25,538.09,723.41,657.06,739.45,724.92,314.53,394.35,695.07,702.24,519.58,547.4,367.63,301.04,246.74,253.33,396.68,386.27,491.99,475.03,468.4,359.09,750.46,664.14,759.32,728.53,708.0,654.59,663.06,639.02,506.67,518.82,613.47,561.54,801.46,822.9,802.46,839.63,781.9,716.03,795.23,749.53,839.49,697.61,725.11,612.19,600.6,526.41,752.39,750.33,841.36,700.28,855.71,829.79,756.37,778.34,853.28,747.63,822.21,793.37,750.96,738.27,730.97,715.84,506.95,511.07,408.82,405.45,698.73,661.55,695.0,619.11,597.69,462.08,635.91,613.36,483.03,411.65,431.11,391.44,492.46,386.95,452.88,324.46,662.59,629.4,655.94,623.48,695.08,619.51,636.72,443.03,716.25,639.58,642.15,619.57,563.35,566.07,656.1,699.17,640.87,621.05,616.97,734.08,666.48,624.97,690.89,644.6,815.08,719.89,600.36,576.72,667.55,615.08,677.55,614.62,625.04,582.39,547.0,498,679.19,631.28,703.24,665.58,679.86,570.29,600.5,563.86,728.82,627.85,761.95,674.47,716.23,661.88,770.41,713.37,529.51,587.64,735.04,729.43,768.85,720.89,312.17,510.31,558.2,559.67,572.25,546.82,543.75,515.85,582.11,568.26,619.6,595.2,654.06,615.83
715.71,709.93,750.86,710.13,767.36,675.79,677.21,640.25,756.88,582.01,742.55,533.29,715.02,650.97,736.7,722.08,314.04,390.85,694.88,700.16,519.61,544.29,363.64,298.22,242.13,249.54,385.32,381.12,491.15,474.16,461.34,360.54,744.59,659.61,757.05,724.61,708.14,654.6,657.75,636.96,506.67,519.62,606.15,556.24,798.65,819.19,797.13,834.06,778.59,711.52,791.93,746.48,837.52,697.46,723.42,611.65,598.46,524.88,751.83,748.69,836.79,694.44,850.26,826.69,749.31,776.93,846.06,743.74,819.17,790.71,749.7,736.6,724.75,712.24,501.49,509.58,407.37,407.0,691.59,660.11,690.89,613.23,590.51,459.7,633.84,610.44,481.13,411.79,427.74,390.62,484.94,383.98,455.15,334.61,667.95,631.65,655.95,624.1,692.79,613.62,638.13,447.56,713.19,639.76,641.29,618.52,566.72,564.94,662.04,699.78,640.44,620.95,615.3,733.5,667.67,622.97,687.47,638.04,809.8,714.71,600.48,571.23,665.14,610.61,675.29,612.65,624.53,579.75,547.5,488,677.77,628.55,700.17,664.58,677.58,565.92,595.39,556.86,724.71,624.7,764.65,672.89,716.91,657.24,767.41,710.96,525.32,581.52,731.94,727.19,769.57,722.39,305.79,510.09,557.6,560.67,572.28,547.82,543.09,516.67,578.53,566.9,622.0,596.2,656.89,635.33
716.33,711.26,750.89,711.6,768.5,677.31,680.82,642.47,759.98,584.11,748.23,537.34,724.21,657.82,740.4,725.0,315.66,398.31,694.08,701.06,519.91,547.23,369.95,303.6,247.04,253.4,399.97,385.14,491.86,471.92,469.04,361.98,752.7,664.65,758.89,728.26,705.74,652.59,662.47,636.84,505.57,518.67,608.97,559.91,795.04,819.27,792.84,833.36,776.54,711.02,789.52,746.22,835.76,696.2,718.22,607.27,595.91,523.75,753.02,749.97,836.3,693.0,855.34,824.52,754.29,777.68,852.45,743.09,816.88,790.09,751.29,739.58,730.38,717.9,505.16,509.63,407.4,404.14,698.26,660.18,695.88,614.31,599.87,459.72,633.38,612.13,479.72,411.08,428.12,391.13,480.36,372.24,445.5,323.63,668.4,631.47,653.68,620.93,688.24,611.97,636.2,439.37,713.14,636.7,638.61,616.85,559.36,562.05,658.71,697.22,636.17,610.77,604.75,730.53,665.44,621.99,686.16,638.16,813.64,715.96,596.99,573.77,662.63,609.6,671.29,609.21,620.67,577.53,545.5,496,674.03,626.11,697.24,660.06,679.14,566.9,591.11,547.0,723.62,619.55,756.48,665.06,708.91,653.15,762.26,707.48,538.45,594.45,738.37,732.71,770.47,720.3,311.04,513.66,556.6,557.0,571.88,545.03,541.36,515.97,579.07,565.67,622.0,596.6,659.11,619.83
715.84,710.53,747.79,710.4,766.29,676.09,680.9,643.49,758.34,585.13,738.81,531.19,725.84,659.77,740.25,724.82,310.99,389.46,690.32,697.5,518.17,542.06,360.0,290.46,235.44,243.63,376.3,369.16,478.82,466.39,448.71,350.86,749.69,662.56,761.54,729.17,706.76,652.56,664.56,637.27,506.38,518.52,617.22,560.04,796.83,821.58,795.06,832.6,779.53,714.13,790.68,746.16,835.17,696.79,721.09,611.16,596.77,524.18,752.46,751.02,838.3,694.78,856.45,828.29,756.98,780.24,853.46,745.12,818.17,790.72,751.12,739.49,719.09,708.47,503.21,509.54,404.29,402.19,697.57,660.9,693.94,615.92,596.93,457.33,633.54,611.06,482.13,410.63,426.67,388.94,482.05,369.27,453.2,325.86,666.57,631.43,655.62,623.62,686.54,613.14,638.59,448.93,713.06,638.91,640.3,620.59,563.22,565.99,658.88,700.53,639.62,618.26,600.32,736.27,670.47,628.79,682.58,636.36,807.88,711.64,595.07,568.42,661.83,607.32,672.14,609.77,620.2,578.84,548.5,487,673.16,622.87,696.69,659.5,680.14,563.06,598.33,562.93,721.94,628.0,755.95,668.47,708.4,654.21,762.7,705.89,525.17,583.61,731.47,727.36,769.44,720.1,297.15,500.91,558.4,560.0,574.41,545.61,545.91,519.8,583.98,566.69,619.4,600.0,651.67,625.17
712.65,706.67,745.14,710.28,764.11,674.52,678.48,638.14,755.14,581.71,736.1,529.61,712.09,649.01,732.43,719.7,317.69,390.35,688.37,696.88,516.37,545.3,362.16,297.89,243.2,254.01,389.29,380.37,495.96,473.17,468.14,357.8,744.59,660.81,754.6,720.53,707.5,653.84,662.05,638.45,507.44,522.53,614.92,559.76,796.43,821.34,795.74,832.05,781.48,713.54,788.66,744.52,837.16,700.45,727.37,614.53,602.23,527.4,749.24,745.58,833.23,687.49,852.18,822.21,752.84,774.07,851.49,741.02,817.72,788.74,744.86,734.04,720.82,708.51,499.36,511.46,404.29,403.27,689.68,660.11,690.78,615.84,596.69,461.68,635.16,612.04,484.88,416.9,432.46,394.05,485.77,377.41,459.04,334.74,669.85,629.57,655.42,622.37,690.36,611.02,646.67,452.88,715.59,640.93,640.63,618.5,564.74,567.96,661.56,697.65,640.86,619.69,616.99,736.97,667.45,626.65,672.42,622.08,802.4,700.64,596.58,576.79,659.8,604.91,671.92,608.87,622.86,581.22,553.5,496,673.75,623.28,696.62,660.11,683.12,563.46,604.5,549.57,726.47,623.67,763.87,668.47,713.77,656.24,762.89,713.0,521.46,578.37,724.86,720.67,758.3,714.24,318.29,506.59,561.6,562.33,576.0,547.94,545.09,516.9,581.98,567.26,616.2,601.4,651.22,612.0
