,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
OFCpost_L,,,-0.01627458718596593,,-0.19274009618916715,0.14419257062182173,,,,,0.28807811521378757,0.15168820369849265,,0.04821136741752709,,,0.32429847853320176,0.12324955009827622,,,0.28937219322776436,0.4308777127185895,0.31349650762255904,0.009963306757340366,0.5963467691676013,-0.1051306345181148,0.2197513007759759,-0.10384996409177912,1.0,-0.14015025676977583,0.2231187773847056,0.27103563786305407,0.39864129639991275,0.022297794861926082,,,0.1106381549895535,-0.34429332260964324,0.42545753630384636,0.05183875443531123,0.30846494835665556,-0.15183603849009397,0.22790460657132067,-0.2158560588188936,-0.030172817925856174,0.452553895136903,,-0.04199163601345203,-0.0924068100821544,0.17224842357574735,0.020415118908743052,0.09922818958142014,0.035521144006155504,-0.07693830546797548,0.24336024574070836,-0.07521961139560861,0.22729675117767492,-0.0502656280891131,,,,,,,,,,,-0.08218053689397489,-0.1306706847545896,,,0.14840124797716994,0.18458873796186503,0.23640021136030215,-0.3498401698747574,0.0034849125296470412,-0.34175129385514735,-0.2670487821375944,-0.10692395482448397,0.43678097399103655,0.1776584390821275,0.4312809325714657,-0.24794931821671917,0.41757068355736143,-0.35032139348422886,0.33409138274276134,-0.23869070525483427,0.47389749365583306,-0.21491771144968785,0.28121279517963316,-0.21927997194700197,0.31003963985720884,-0.029268989893022044,-0.1335318360766257,-0.277646250738199,-0.149121958209375,-0.12914853178364197,0.05807261199797972,-0.2590858864060383,0.2787539676331325,0.16522822014696492,0.34469729499027363,0.2818787674804305,0.34524717230149776,0.2822610617693439,0.3378504331639584,0.044036546679211246,0.05717675721863169,-0.17355026414245786,-0.25064320109618426,0.1633025233537997,-0.06451177862596687,-0.005832135439683801,0.11202612099941096,-0.09995346548518372,-0.16252343232064714,-0.3796002535033239,,,0.20862379502854742,0.333331246977692,0.24549167801621344,0.360942768335405,-0.029895017001745783,0.0694996185067265,-0.09386975615626672,0.3257332371371585,0.12046553913630076,0.3453867731133452,-0.056581850841161435,0.32154820521952393,-0.08708183548382874,-0.3469814334299127,-0.1905540884951747,0.17941269355271897,-0.08525165825134569,0.008760374766100601,-0.37350020224485087,-0.25175726336277615,-0.44382451426442654,-0.36526896963527583,-0.37182068294476867,-0.3441388877389234,0.10808637220665133,-0.13343881125603882,0.389954831872868,0.21572876388209988,0.03321863398322613,,,,-0.17491096175652532,-0.2776427442859517,-0.18218443330655543,0.006405028142106313,-0.13299900298203432,0.1894152311406712,-0.02279401502093122,0.25775326618339917,-0.3463418210511252,0.049220510076668306,0.18672881676750594,0.022867053001983332,-0.10353653718176024,0.3995947637196386
OFCpost_R,,,-0.21686857147776809,,0.06550894522072355,-0.07127082304878074,,,,,0.14257338536626835,0.13219900586119643,,0.2564506548032378,,,0.0016585205789644544,0.3109397845802913,,,0.3147396397574352,-0.21464419745598826,0.36308832627800985,0.5287250301338421,0.07538628005802407,0.6944252802533215,0.17662249713424433,0.028990215923440695,-0.14015025676977583,1.0,-0.0024368968320017284,-0.3658373978822677,-0.21672532479167497,0.28885035474059295,,,-0.377641620544281,0.5485981486068163,-0.2874249278652413,0.40684758176238883,-0.3876366133445043,0.574776259637347,-0.0837250364214754,0.6461489523475138,0.31795444725569605,-0.36585564462293063,,-0.10771290843695705,-0.11101198616283496,-0.38352367638911494,-0.07892698754011641,-0.25929636717905186,0.06914373132337798,0.41935692170553684,-0.16407992076539898,0.3507952943293035,0.04212225672394301,0.41536760432999154,,,,,,,,,,,0.17058986629538042,0.07770365162615574,,,0.14106059170813998,-0.16840700227352606,-0.3934322527021628,0.42562792722126197,-0.2911664034944302,0.11026968689116765,0.49255247106708966,0.3482157092254161,-0.3070613682408732,-0.12107269719695767,-0.26402697686265836,0.7580783644467308,-0.022711999526672612,0.4648889542849897,-0.2964719897944557,0.7406271607197236,-0.2525825417988861,0.5781157220913183,-0.2782459191267831,0.3323280211876293,-0.22250426762609732,0.18021106551426108,0.4905759838264842,0.35458402821689344,0.26639223733380607,0.40678139401364394,0.08020671860644941,0.33139742944930656,-0.4221653838218365,-0.22315815615572196,-0.4364041708519062,-0.36989006278260655,-0.36225312092940254,-0.40732708398253037,-0.4268121036864395,-0.24686785157162133,0.06126527776354805,0.4611290183874276,0.24635279720140532,-0.1379155703170245,0.36036720098524516,0.006723746022873914,-0.3032806290951622,-0.13358209255326126,-0.2496856613273939,-0.07248055360445088,,,0.23259708600326798,0.31968170429182435,0.0037992278482038267,-0.13158649216205423,-0.17646892689882385,0.4169347850889892,0.3262299160045324,0.1569928289488338,-0.01521569643037604,0.28927344392961846,0.059353822005088874,0.4490442052326454,-0.16596176045105007,0.05428198851424534,-0.2883251084231273,-0.36994248779738,0.1308302028117002,-0.44287879534739183,0.2746526527318411,0.2921203232847416,0.4284344718635575,0.5947331569537379,0.4736314800645303,0.5848326498083929,-0.17739947979898163,0.5836034124530128,-0.032288434418492155,-0.33960763737137406,0.20926903251959467,,,,0.373299915588446,0.0759441128757331,0.6565222466840516,-0.25623852249559426,0.5560319545310183,-0.32195296921807437,0.41432558506332207,-0.331353565729581,0.6277649175009758,0.2791768228640224,-0.3532406274552542,-0.11155771763125995,0.6087998519742391,-0.3772663468670114
OFClat_L,,,-0.050023680782376984,,-0.46990076755381505,-0.0704135878386327,,,,,-0.06383666232186867,-0.15732240156291027,,0.015415880886804283,,,0.012946986049710498,0.10861248886160924,,,0.18487887201789951,0.27938344238086044,0.287003278612001,-0.08297889022226382,0.09923756255185494,-0.012907347447108584,-0.05170524004756098,-0.1815777948560316,0.2231187773847056,-0.0024368968320017284,1.0,0.2225969724368449,-0.2137309040402153,-0.31593006099018317,,,-0.05033910408089789,-0.36274859681654464,0.07468545472596495,-0.07374593542586286,0.21281395390924224,-0.06221858248188848,0.06513794175636534,-0.1091359854454054,-0.3449664534800598,0.1640202919732814,,-0.21576682134103847,-0.3315923439772353,-0.29560269249297055,-0.2288434751154622,0.1740917156630916,-0.25877506806160555,-0.16343220383731402,-0.2849241100982874,-0.15464147346919976,0.09380553592904939,-0.04756694235025239,,,,,,,,,,,-0.5558478762273052,-0.2866315009895665,,,0.3365010718654355,0.351247670619656,0.32089591627414565,-0.3472283905181943,0.12883237717999832,-0.22493161938088888,0.03578094873015421,0.10618619338904793,0.5357711329562499,0.2348339766221613,0.26040635799748474,-0.2303636922506759,0.13692474193125273,-0.164946137306329,0.035500583951231665,-0.15081808470869973,-0.04560545455123958,-0.06801288420137099,0.08831533076139535,-0.10505467477752542,0.19777612476650902,0.1617397903167453,-0.0822984882573371,-0.08869083345390276,-0.008578817689958168,0.07654198591169468,0.06183012960568574,-0.01321569003249342,0.16281359286151403,0.25009211860494474,0.2320203728827365,0.3143598227379785,0.28979448946110514,0.3462036058642267,0.2714246541240049,0.28312256443664224,-0.17656968935582257,-0.13822902701668646,-0.3749725681594387,-0.12362096361341779,0.007044384112828361,-0.0746734456939956,0.07331983350083637,-0.03075814833776872,-0.19825419904026334,-0.325097630572465,,,0.34086763205272785,0.27061391515892796,0.3123243216167082,0.16488503544432187,-0.06473806057015359,-0.13516975030058698,0.1364002176684555,0.13965388691151445,0.13350920380440648,0.31992963044446493,-0.024435449209774984,0.17213560583779794,-0.048163733870205006,0.025418968687276396,-0.3007741540880757,-0.058433909766772124,-0.19837610788579133,-0.09848284372601586,-0.06944241772567473,-0.4231009821169554,-0.041938801287065446,-0.33590763668981016,0.033506026038448634,-0.14121914638203734,0.012566498718968656,-0.3314870744515513,0.2692100248157411,0.00033501189150974496,0.05975893255361652,,,,-0.4149602282153724,-0.26765969346504315,-0.0781550146669001,0.36498400395258157,-0.18689388328834186,0.3337375015413574,-0.10237815501335684,0.28275486506223096,-0.24242267816696192,0.06588176839383392,0.01732542586115527,0.2330839736895687,-0.08710289787438782,0.12024134325948399
OFClat_R,,,0.1970845176405492,,-0.24431003334695509,0.15172325105768034,,,,,-0.0691936537887138,0.06883445688557313,,-0.1268148598804953,,,0.14957246155358112,0.2122262562842202,,,-0.07340390678584932,0.3763892409660538,0.08124546524455831,-0.3157289816385901,0.16499414057602121,-0.4297979925669425,-0.07637178793925864,0.10468953548982997,0.27103563786305407,-0.3658373978822677,0.2225969724368449,1.0,0.22187704229869987,-0.1628219871614402,,,0.3093093842148622,-0.6619093211763452,0.3705469054811494,-0.18632534762688488,0.48350936117020243,-0.3558244661039287,0.09411909772397684,-0.3722521743835769,-0.3633421290750353,0.4699338443585003,,-0.002465646055536732,0.017412282315885444,-0.034719004187187645,0.05479498628682677,0.19774668455805422,-0.01391794528875453,-0.4479907949612729,0.13928831388433993,-0.41690049219335457,0.11464694068239635,-0.3967422214546884,,,,,,,,,,,-0.38778640991520413,-0.2775826844210009,,,-0.06846739961898198,0.24221473769838894,0.5393045220497581,-0.549794118050705,0.4734196140875483,-0.31873365725402164,-0.5135849457222456,-0.28400287332247826,0.6120005942898151,0.27195450925424386,0.327057439334167,-0.5689986793288428,0.16445508890872323,-0.6005090937885286,0.13103158991006664,-0.6025657346209482,0.276131663349022,-0.6020783583308889,0.41297632539562706,-0.5511791850825772,0.41731205614602856,-0.09282244917015647,-0.41783011350665594,-0.25447103616842853,-0.19035839816770478,-0.14440442376030127,0.1239394640284678,-0.40516750756308134,0.5690356709601704,0.41355585420854435,0.5849164902314608,0.5600087521840595,0.5762694795561882,0.5815923089509937,0.54504965979937,0.28100114717393265,-0.014828747887224528,-0.3830285705539572,-0.36394894352155943,0.05495802548312497,-0.358661991940071,0.005822249845784398,0.34251975381856586,0.05258940665745052,-0.06099095571839366,-0.2125680272899752,,,0.17876580565234992,0.13185568325977987,0.4290765044827325,0.2917072227014419,0.330794371361622,-0.3809530024798354,-0.03818648850088509,0.14157438680201204,0.2721999825926301,0.15455630750397978,0.14293705013652475,0.03415043269207713,0.19406173231420443,-0.09425759551282346,0.17150823808121335,0.07417155297578218,-0.00466584131502573,0.19414786444980772,-0.3390384404964479,-0.5397580087205942,-0.4939179637035115,-0.6797767863013792,-0.45171734836919625,-0.6110611260119215,0.11525705380977604,-0.5628177548061718,0.12513551574572912,0.19698610669931219,0.019046333422056774,,,,-0.3140266945301485,-0.10696253944295633,-0.5243575055771462,0.3140264296769028,-0.5029693704111418,0.49337363810943924,-0.415340483954366,0.5087614329407757,-0.6136961462545081,0.0710258942957649,0.3397131488287283,0.13494204948658087,-0.3122924672808237,0.5510413975966436
Insula_L,,,0.25466216185205776,,0.06325440622635337,0.6215721863061868,,,,,0.3347379520254297,0.6101969925901064,,0.0654351398796246,,,-0.02192218491633544,-0.04650565168225919,,,-0.034561765744142006,0.20291423279855897,0.2405037741792271,-0.4055719039021712,0.34033044187813993,-0.40600561788340805,0.27832800537790076,0.3329093804993881,0.39864129639991275,-0.21672532479167497,-0.2137309040402153,0.22187704229869987,1.0,0.5104159993294626,,,0.3719342950060274,-0.06935567366220803,0.49123614125131665,-0.15952408932738144,0.5146846776301611,-0.25371699196798064,0.13120198685007886,-0.1307384330954354,-0.1671573029269789,0.5569628670926241,,0.5249430430816335,0.4543927889499442,0.18816389351918375,0.49579452229685517,0.3290595585835455,0.654718236267177,0.22047591093433838,0.7176886045306161,-0.28048008086631054,0.3370888246317376,-0.3865236623757818,,,,,,,,,,,0.2916634381091594,-0.4478335350697006,,,-0.08256063049775113,0.1877508067341343,0.22767964269610805,-0.4082488897833294,0.09285550255204407,-0.5605521013643241,-0.5077748281699036,-0.44640479595211846,0.11189861028643219,-0.24735818590924089,0.1915895877768595,-0.25241191450474865,0.46097180645971386,-0.5629578590395147,0.29454735234100526,-0.32007220220349664,0.7037985558128387,-0.33573243906225275,0.5921091028966354,-0.2935657031714928,0.49951447548189726,-0.05575431534433035,0.016326630361367958,-0.0782730387900652,-0.1521172273908802,-0.25722966063028,0.3006701643793456,-0.22773408891907498,0.598823978668042,0.16113337943252248,0.5687804190585996,0.3406685611985145,0.4717472533251817,0.29006399323016285,0.516453325864289,-0.14708910879590617,0.2328441243076808,-0.11420314621394441,0.1709058296546946,0.6936542140466662,-0.3766770999760507,0.13750575025995618,0.29501114536144146,0.013271275450743173,0.015999560320804213,-0.36856448457135693,,,-0.1973312242854377,0.28555726011725846,-0.0864553303347547,0.3963070829592709,-0.0460145769745708,0.03205751530845948,-0.3713652319837737,0.4434111669916531,-0.03228521442845289,0.24271960388500918,-0.1056599549132941,0.25187869982584615,0.00460150415119873,-0.5514230523617244,0.16283992659678126,-0.12392106248141362,-0.10475778427353159,-0.15503718300557506,-0.4877762548307949,-0.31459526868825477,-0.38771188430300674,-0.3005521886112769,-0.5779665041685674,-0.41761413128153346,0.35279962226651446,0.010191349963461436,0.09121094817505117,0.22601530534624945,0.06304160370203767,,,,0.05641562837167392,-0.31148366982651415,-0.26476146220148017,-0.24508012807141744,-0.006290797837464782,0.07570989844637523,-0.12234947482333262,0.24986832107638615,-0.40285303997412913,0.07061883646729371,0.5572855213650951,-0.11536749708174376,-0.02831229459972111,0.5405539073327623
Insula_R,,,-0.014193291262216261,,0.33767244065835944,0.43814722329476724,,,,,0.3660558244262261,0.6161822931537578,,0.3083669316660934,,,-0.1437646868708819,0.0931818171537245,,,-0.06960312169094246,0.041268797181838554,0.08160027539595006,0.10336515655416745,0.056158211344387046,0.00428966707061004,0.32585521360797304,0.4151086864127302,0.022297794861926082,0.28885035474059295,-0.31593006099018317,-0.1628219871614402,0.5104159993294626,1.0,,,-0.19679888644406213,0.43668889014792134,-0.04434332237773358,0.021103113880124882,-0.05039700441704436,0.06470381584891553,-0.053450743027538876,0.1777092250390619,0.30817163147484766,0.04912515089381257,,0.5153946731156517,0.4015540835218683,-0.028800276054294034,0.4452289407911346,0.13643509503390233,0.6940585038767739,0.5233209926354685,0.36571349002639725,0.17975818944601687,-0.005823511767054529,0.06377376744998875,,,,,,,,,,,0.47613150023578804,-0.12319870025998807,,,-0.2271729941843175,0.0261825788215228,-0.16760215701154368,0.2676600637229174,-0.2564255383113724,-0.2506017231691322,-0.029731221820672945,-0.04381556082367548,-0.28271165887682564,-0.16180961943870178,-0.1266515145048062,0.21976187165832028,0.3737135916351196,0.06889802407286254,0.0620581487962781,0.21641261226866393,0.29899665623520966,0.116947309674154,0.09742307129860481,-0.033854426594253605,0.03892482980955977,-0.14831442161246605,0.2597313869073525,-0.098881214287918,-0.05478258577464269,-0.14716100457841053,0.09301379814506058,0.026864816130660413,0.001552834728876215,-0.1763532246866777,-0.041031805256629895,-0.17763787986790916,-0.07407624038226579,-0.2651016680667508,-0.08131422818041441,-0.498122339613586,0.025334613867529363,0.06748459509648357,0.32389156229823657,0.39086791261723475,-0.2600779119368939,-0.05450982314839637,-0.18533819671720042,-0.19310685575464806,0.1186650018705639,-0.02720469979708227,,,-0.3430434393029218,0.0360443792328014,-0.2864736600760553,-0.20755231816270572,-0.1207975698533103,0.1736687051721439,-0.07409521480519657,0.06500078472755803,-0.2564215214065735,0.0003581745784752904,-0.14969898346675206,0.21147185319202505,-0.1126942395786837,-0.32344221452613847,0.07671218558102186,-0.13198035315772155,-0.008039384561462451,-0.5029264899852153,0.009709121028580419,0.10418282762410536,0.1121816418097866,0.3031401964102805,-0.0008143064350709548,0.18553377785953915,0.24621058195024736,0.343804458068781,-0.0962145395041735,0.22970760707443802,0.13172895344997057,,,,0.34790169606141363,-0.15460241891997356,0.12849293905504056,-0.44681051530409194,0.2814648677359202,-0.37415269368920356,0.12780295857172766,-0.29998027846064335,0.1000842342086902,-0.09296492916155821,0.012619588304293527,-0.44583743013221466,0.11743502424832082,-0.03745967364032703
Cingulate_Mid_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cingulate_Mid_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cingulate_Post_L,,,0.2535929848270798,,-0.21851169112207125,0.23917374716223594,,,,,-0.20788925966506772,-0.08287183024507926,,-0.3047632633700848,,,0.18931162303714796,-0.06411284232993868,,,-0.08240044111561358,0.15104681744176238,-0.01603158757016377,-0.3616373675446899,0.09210109880655448,-0.2206582200374704,-0.24163137541986757,0.0737689620615815,0.1106381549895535,-0.377641620544281,-0.05033910408089789,0.3093093842148622,0.3719342950060274,-0.19679888644406213,,,1.0,-0.3325760426327089,0.4951112041506637,-0.07638246886943581,0.5495763291285638,-0.1480696285539405,0.10770587512925239,-0.1138547911480158,-0.49824419118720037,0.565101627252547,,0.23163608472469518,0.06339307220622083,0.24595444281624865,-0.009121633059680029,0.3133082200498638,-0.12594087749982327,-0.29537493168655626,0.15089462323212996,-0.6673695591225505,0.2500653102407308,-0.4382877259236299,,,,,,,,,,,-0.26760667500548235,-0.30717589376887044,,,0.056807069533874995,0.21773901695521336,0.4006852743254513,-0.6086295302991984,0.38435925977445123,-0.24164040864439953,-0.5780970499808027,-0.24622178701297312,0.21684366983785325,-0.2544953474106597,0.11127033775908939,-0.35797688465273436,-0.07560736331107606,-0.5506400220870384,0.16193804539627044,-0.36576032078039344,0.23074061033033524,-0.3487338489390459,0.3504920566849905,-0.2525141952185131,0.33488166133107866,0.08759601293888435,-0.24979782793016655,0.15238689512693462,-0.11384470639518843,-0.05000035386347773,0.13866273146709548,-0.13052224356306497,0.5160402017188753,0.2985429850642017,0.5289811060561351,0.45008778536223687,0.44324312261038873,0.5320730872313295,0.5200090664226027,0.37031223548143816,0.242633367481838,-0.11400995239082229,-0.15087218223601712,0.3915130620783112,-0.10510864644567758,0.24668564674925986,0.517064202689092,0.24894377297242684,-0.1885253314262991,-0.24037178684563174,,,0.13802199240763197,0.1125229911936107,0.09620955744054416,0.5620544736828934,0.058675084338633283,-0.16697170692586136,-0.21708006915077893,0.3262573881352579,0.2763097430156135,0.10599402700600608,0.1423179423771914,-0.08333842878078503,0.3078679110735502,-0.16529137842753927,0.13678247868700363,-0.2368490389515313,-0.2143833026223662,0.39556394368609615,-0.493872922561758,-0.3902386264218182,-0.4425651225267281,-0.5332645027432922,-0.5567581054888043,-0.5100362555067365,0.2587006721288919,-0.31956409465827385,0.21872578651820998,0.14680905436493824,-0.16647038810002135,,,,-0.16475524638186925,-0.09419531691873916,-0.2916215435912196,0.377455098247239,-0.2388519563205661,0.3559514499505807,-0.30382831120884185,0.3929734122795954,-0.3808129270670895,0.14534649179648504,0.5753379233689112,0.2565712313138565,-0.12991050712527363,0.5547898190319142
Cingulate_Post_R,,,-0.1666754922719528,,0.37339713593582213,0.03385184535904474,,,,,0.13387355079281837,0.18161185025351165,,0.18855107421274606,,,-0.2843074122382406,-0.19179730937098047,,,0.20601569319752672,-0.42652483044875467,0.011843286374923184,0.4266608443337264,-0.16711901446816743,0.5299932508525793,0.23259824485258038,0.09348739434043672,-0.34429332260964324,0.5485981486068163,-0.36274859681654464,-0.6619093211763452,-0.06935567366220803,0.43668889014792134,,,-0.3325760426327089,1.0,-0.46348043375917003,0.23982431350341754,-0.5561255945083554,0.49823402620898455,-0.27615184844958696,0.5900303137416919,0.3949607585868537,-0.5576965656433573,,0.06588137676775518,0.15012926569327428,0.02681106923153001,0.06430676026849744,-0.24023907699560038,0.1936276612614354,0.6797763575562976,0.027897663605656185,0.46356955451197057,-0.14531095558395885,0.41248138618112756,,,,,,,,,,,0.5759714422049896,0.28010656952300017,,,-0.012746223566387565,-0.3574817742256469,-0.6447740509737621,0.6364339380940547,-0.5088735205706939,0.31351254493994624,0.5554091499071355,0.27344137759000314,-0.7917528537408587,-0.4200041708242173,-0.5606031200921064,0.7565764150331683,-0.14037868558266817,0.6078123269148827,-0.24457926397574228,0.7671003262282358,-0.303251863674056,0.6845397056041059,-0.4418427546506225,0.5761154922269031,-0.4511103349759546,0.09362679572400283,0.5661130377304812,0.3397557822635186,0.20403008879519222,0.20799507213683602,-0.09709469199544968,0.45034324546451915,-0.6180334975154319,-0.5255611940169803,-0.659554668616662,-0.6811135812904131,-0.6656947897824559,-0.7205759788153517,-0.6008676990617516,-0.434190489495455,0.08699513606733895,0.4447560332923026,0.5045056939557353,0.07465474762132672,0.37312610248780403,-0.0004023380949291255,-0.3816322322889442,-0.09438181514184847,-0.018074502928282193,0.1833287472889152,,,-0.1670628744257134,-0.046888599064704085,-0.48852021012024144,-0.2465833189511473,-0.371472468359068,0.6000647616703106,0.1522086029849425,0.006991132357212486,-0.24677207041691882,-0.07559333883872585,-0.0878304027282702,0.11262877893410235,-0.1470521767142705,-0.06663482279346555,-0.2030023005200776,-0.2700736208418566,0.007462855710889392,-0.3533273932322957,0.3779998436411854,0.6672208749116997,0.5673204586531522,0.8675353949969473,0.4844323538377798,0.7186177201639549,-0.0772717511050021,0.8206546854148774,-0.13413564362509534,-0.2572480471183655,0.11324306970877374,,,,0.48427281567891933,0.1753409821659313,0.6573135708175489,-0.48423954546626863,0.6421440955155322,-0.7271317224293725,0.4198197316045751,-0.6982451300443429,0.7161406088408439,-0.10678081366003837,-0.33064340355550925,-0.23535364757046,0.4590311971264145,-0.5390346761446386
Hippocampus_L,,,0.18793940596170614,,-0.13214497885036897,0.1981262293837408,,,,,0.05702027138395011,0.09878294164724617,,-0.2027957884341609,,,0.11596480467861982,0.11186800588526431,,,-0.112111349932355,0.23703309149843926,0.22788196886555812,-0.22849481073377687,0.3910685391070232,-0.3650521890709623,0.009869945484333613,0.005918740663354008,0.42545753630384636,-0.2874249278652413,0.07468545472596495,0.3705469054811494,0.49123614125131665,-0.04434332237773358,,,0.4951112041506637,-0.46348043375917003,1.0,0.3465540178412937,0.8183341778171398,0.08054976624244739,0.7115148877666685,-0.11657221123581674,-0.25126972620881477,0.5677816052208613,,0.20697290834800444,0.1779050470035492,0.2655452291383978,0.10309729595395833,0.16806714692618532,0.15333852126583394,-0.29519928070862356,0.19887969098673902,-0.4736993783615562,0.722869924913648,-0.07267426837707522,,,,,,,,,,,-0.20026553895862467,-0.22296441553375915,,,-0.09438971015771302,0.1351709017559242,0.42980935688477134,-0.5059822264099526,0.34511090281375734,-0.35052651350466296,-0.5235642522802815,-0.29678391395567694,0.411632434095682,0.10730413749463501,0.41940241500980774,-0.3980967739364536,0.20678937941568395,-0.5590566354327696,0.483094188808663,-0.3927955305422186,0.6694598115663867,-0.4405360940392165,0.7413643487374115,-0.2548694760853372,0.5958345976837188,0.018321683508343203,0.0302904650019546,0.07700324962990485,0.31948863076506623,0.10048617108647905,0.6086806253919241,-0.0437842469184973,0.677557749737182,0.48686897781445504,0.6803703902295117,0.5740787571586616,0.6317034941867096,0.5683608636574229,0.6713867679078557,0.3254181406249552,0.45471056090455153,0.04372171945143407,0.1480918054333508,0.36966967510355025,-0.16130223533374813,0.3396513094222029,0.6033683459644681,0.49042286744317354,-0.07925331752248359,-0.24150180979663805,,,0.205037702633387,0.15250026601246539,0.3044964787248416,0.40305761142776847,0.12739676888681123,-0.16518454219517253,-0.19583387715679257,0.2870343660015134,0.30206082147550756,0.15191613112072816,0.1072691043328905,0.15642419274272482,0.1804857019836812,-0.24462300678741453,0.010279751214247852,0.01642402872533781,-0.10571514999758666,0.2115588008867839,-0.5592580074815562,-0.39361144638940204,-0.6133577592764677,-0.552276740710445,-0.6333887990128286,-0.5408721553028489,0.2093979073022254,-0.3212188703741579,0.10403096686733135,0.22439813346843945,-0.07384609930223253,,,,-0.24794623996362533,-0.2047783653578021,-0.2801112803485094,0.16066390635810235,-0.07526626363124474,0.3237927662948211,-0.016069050418153364,0.38875640628070646,-0.3875498446874764,0.13804562527957137,0.6105805515589988,0.30468276015060297,0.05802137544075783,0.6507061354365303
