Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
589.05,592.52,616.68,598.73,572.74,565.58,616.35,576.81,583.22,482.93,583.19,462.94,654.4,635.73,613.32,595.05,364.5,359.83,581.74,590.32,499.85,559.99,426.65,477.09,276.43,334.57,469.08,428.15,435.41,366.47,519.39,373.96,714.31,703.22,696.77,690.01,634.23,604.94,640.17,685.78,483.17,492.05,522.34,482.16,584.76,648.54,602.43,625.78,601.83,616.78,597.06,626.01,569.08,608.82,540.52,532.85,544.93,533.0,608.45,611.66,617.34,604.41,656.49,700.43,641.04,657.9,607.13,646.08,625.07,613.04,566.32,525.82,810.63,772.3,677.36,698.8,560.44,585.84,695.8,712.18,646.97,630.61,379.44,299.0,573.81,579.76,275.85,260.4,405.98,412.48,536.08,527.4,533.42,482.12,705.41,636.73,694.36,643.49,674.64,664.09,496.44,464.73,566.9,564.35,660.09,682.86,476.51,456.7,662.5,770.38,754.94,710.74,715.66,701.93,697.99,656.96,803.21,763.76,816.48,870.79,765.18,789.63,715.31,769.06,709.1,735.0,759.61,796.8,863.0,904,775.22,779.44,767.45,798.94,654.6,679.56,682.5,676.43,728.68,718.09,778.98,759.75,762.4,769.79,742.89,801.85,668.79,689.71,695.4,676.97,726.57,726.59,519.19,451.61,472.2,441.22,480.5,416.09,426.85,367.07,607.98,586.88,612.0,577.4,714.5,599.5
587.42,591.38,612.64,595.36,570.19,562.51,613.54,574.86,580.33,480.98,581.37,462.05,653.85,634.76,608.88,593.22,364.21,358.52,577.33,585.7,500.04,558.44,424.77,474.75,276.35,332.57,468.27,427.73,434.9,365.6,517.3,372.03,714.91,702.8,697.95,690.86,641.04,612.01,640.44,686.42,481.73,492.17,521.3,485.42,585.43,648.85,602.08,625.7,605.32,619.4,596.75,625.58,570.16,610.45,540.73,531.84,545.76,535.03,607.82,610.51,616.1,604.85,657.15,700.29,641.13,659.04,606.14,647.34,626.06,614.26,564.18,525.47,801.99,766.45,678.43,699.64,561.22,584.69,694.16,711.54,645.07,630.77,376.08,298.41,572.7,580.42,275.14,260.39,403.62,411.37,535.5,529.36,531.99,481.64,699.32,629.72,693.42,642.27,677.95,667.89,494.59,464.74,567.8,564.53,664.12,684.48,478.49,461.87,668.04,758.55,752.22,713.8,718.13,711.61,706.22,658.32,793.37,756.84,797.0,852.07,760.49,786.03,713.83,767.26,713.5,735.36,762.57,796.9,863.0,905,774.79,776.25,769.21,798.83,656.12,679.98,682.89,679.21,729.21,716.45,775.39,751.89,765.37,770.09,741.96,790.89,667.95,689.04,690.59,674.39,723.0,723.49,519.72,451.42,469.4,438.67,479.72,415.88,427.7,369.1,602.33,583.05,620.8,589.6,704.11,607.33
588.46,591.39,614.06,596.34,570.46,563.67,613.77,575.61,580.73,481.96,583.25,463.74,655.91,635.41,610.1,594.33,365.23,360.15,576.81,586.1,500.09,559.07,426.97,477.33,278.14,335.39,471.98,427.77,436.48,368.35,520.81,373.72,716.74,704.71,698.61,691.41,637.29,610.48,641.85,687.01,482.39,492.21,523.61,482.49,587.79,651.29,602.99,627.78,603.93,617.79,598.17,628.04,570.44,612.28,544.37,535.85,544.86,535.51,607.75,609.88,614.27,604.65,655.0,699.07,640.71,656.78,604.99,645.94,624.66,613.67,565.64,527.64,803.61,767.84,681.34,702.47,562.9,586.92,697.46,714.15,647.09,630.95,377.21,298.19,573.34,581.46,275.08,260.12,405.22,413.32,534.67,526.73,531.72,480.61,700.81,631.85,690.49,641.53,674.88,664.61,496.42,464.02,566.5,563.18,659.34,685.51,474.51,454.92,667.71,757.98,744.29,702.23,709.99,698.33,693.97,648.45,802.68,767.2,796.84,852.79,768.68,791.73,718.23,771.17,714.85,737.31,765.27,798.75,869.5,903,779.22,781.48,772.17,800.86,656.72,679.46,684.67,681.71,732.06,720.7,779.13,758.01,764.83,772.94,745.0,792.85,668.4,689.52,690.54,674.72,725.18,725.66,521.11,453.4,465.3,435.56,475.09,412.33,424.83,365.95,602.44,584.03,620.6,580.8,708.0,603.0
588.89,591.92,613.01,595.73,569.82,562.58,613.28,574.86,580.33,481.52,581.82,462.88,653.37,633.85,610.62,595.33,365.65,359.56,576.62,584.88,502.8,559.36,426.02,475.59,277.82,334.09,472.74,428.95,438.34,367.42,518.21,373.11,713.9,702.15,699.22,691.76,640.91,612.4,642.45,687.83,483.19,493.87,522.99,489.23,590.31,650.86,604.73,628.96,610.48,624.84,598.96,629.72,572.6,614.0,546.18,537.54,549.51,539.85,609.0,610.93,616.56,607.76,656.28,699.48,640.56,657.66,603.72,645.64,625.74,614.63,566.59,530.36,802.5,769.35,679.67,702.24,562.29,587.76,690.51,707.56,643.5,629.05,376.52,298.59,571.93,580.08,275.15,260.06,404.85,413.09,538.8,532.8,533.77,481.03,701.09,631.01,694.02,645.08,682.62,672.56,497.43,464.98,570.76,567.43,664.78,684.35,482.99,461.7,668.48,758.98,752.78,719.29,722.98,712.25,704.9,655.98,802.42,772.44,798.96,850.75,764.36,795.87,713.77,768.56,711.59,732.96,759.33,795.12,863.0,906,778.56,781.87,770.07,799.75,655.91,679.44,685.11,678.86,730.21,716.64,775.36,752.22,762.97,767.68,744.3,789.63,667.72,688.81,689.8,675.39,723.78,725.21,523.61,455.66,465.2,435.0,476.5,413.39,427.81,367.55,600.05,583.05,620.2,584.4,707.0,600.83
589.96,592.73,614.85,597.66,570.5,563.38,613.43,575.18,580.87,481.68,582.72,464.49,654.52,634.38,612.33,596.86,366.75,362.91,577.42,586.37,501.71,559.81,429.52,478.74,280.55,338.09,473.14,429.98,438.97,370.6,520.4,375.96,715.91,704.99,699.33,691.32,638.16,612.15,644.35,689.4,484.55,494.64,524.67,485.81,592.27,653.87,605.96,631.69,610.01,624.44,600.66,633.16,572.93,615.97,548.59,544.4,549.39,540.42,609.52,611.46,617.39,609.93,655.21,698.02,640.96,656.53,604.47,644.49,627.64,616.92,569.53,531.86,806.68,771.7,682.2,702.68,563.33,587.38,692.94,710.49,645.6,629.56,378.04,297.94,573.52,581.01,275.02,260.46,406.66,414.7,537.13,529.94,531.29,481.07,701.99,634.1,693.46,645.22,676.3,666.53,495.72,465.43,567.67,564.14,661.33,685.22,473.08,453.09,664.13,757.5,747.67,704.7,708.65,699.66,697.92,650.23,804.0,774.0,802.84,854.57,766.45,795.22,717.12,769.39,713.78,735.59,760.84,795.37,862.5,901,781.41,784.66,770.24,798.86,659.09,680.73,686.0,679.14,734.5,721.0,778.56,759.24,763.29,771.21,748.04,793.07,668.21,690.89,690.73,675.16,725.99,726.16,523.51,456.14,465.8,438.56,472.53,414.18,423.25,365.57,600.54,582.5,620.6,585.4,709.56,608.0
590.93,593.57,613.46,596.63,569.67,562.8,613.92,576.1,580.5,482.23,581.18,463.37,655.72,635.84,611.4,596.15,365.78,360.6,575.93,584.83,502.69,560.08,426.03,475.82,277.12,335.47,472.49,429.72,438.68,368.19,518.79,373.55,715.37,704.88,699.83,691.64,640.41,613.33,644.76,689.47,485.17,496.07,527.28,489.42,594.78,653.91,607.57,632.55,615.16,628.78,601.96,633.08,574.42,616.22,548.31,542.57,552.15,542.33,610.52,612.49,616.8,609.46,656.64,699.05,641.59,657.7,603.67,645.13,628.29,618.13,569.05,532.19,804.93,771.75,679.3,700.43,559.24,583.98,692.56,710.38,644.13,628.48,378.96,298.37,572.19,579.96,274.39,259.72,405.31,413.8,537.84,531.15,532.04,479.64,704.99,635.44,694.47,648.11,680.78,671.13,497.42,463.68,569.67,566.36,663.4,681.93,480.23,461.06,671.15,765.62,753.45,717.32,720.14,709.25,704.52,652.85,796.63,770.2,806.16,852.07,760.31,791.26,714.16,765.58,713.23,733.06,758.12,793.39,858.5,905,778.66,782.39,766.33,795.92,652.53,675.27,683.61,674.71,733.09,718.39,780.11,756.92,765.43,768.03,749.3,791.52,667.12,689.8,688.51,673.94,722.71,723.32,524.55,457.33,473.0,442.33,480.91,415.42,427.25,367.4,602.53,581.33,616.4,582.0,707.89,600.0
590.75,594.73,613.24,597.09,568.8,562.38,613.63,575.77,580.08,481.65,580.67,463.69,655.64,636.31,612.76,596.13,369.08,362.1,576.36,585.11,503.67,560.56,429.93,478.55,279.67,338.23,472.97,429.28,439.67,368.86,520.43,375.84,715.11,704.44,699.87,691.69,638.38,611.22,643.61,688.81,484.22,494.84,525.93,485.89,595.99,656.39,608.21,633.77,614.1,627.36,601.41,634.05,573.61,617.07,550.71,545.55,549.89,540.2,611.28,614.23,617.65,611.66,656.51,698.59,642.21,658.45,601.53,645.0,629.63,619.39,570.49,532.78,802.86,768.4,677.8,699.53,558.79,582.46,693.32,710.39,645.54,627.75,378.48,297.3,572.42,580.04,274.48,259.83,405.95,414.5,535.94,529.64,531.63,481.76,699.54,636.18,691.55,645.95,672.81,663.95,497.71,465.54,567.78,565.52,662.89,687.82,472.01,452.77,665.17,758.38,747.42,700.96,708.49,699.53,700.81,651.03,795.89,764.88,804.36,854.61,759.92,785.29,714.23,765.89,710.28,735.09,758.86,792.16,855.5,901,775.73,780.83,766.02,796.47,654.49,674.79,686.89,673.43,735.09,723.06,778.5,759.22,761.43,770.97,745.22,792.44,669.26,690.98,688.33,674.2,721.75,723.15,524.6,455.15,464.7,440.67,472.03,413.94,420.51,364.5,599.33,582.53,619.0,585.0,697.11,606.0
592.04,595.61,613.56,597.2,568.88,562.56,613.84,575.43,580.16,482.24,581.57,463.72,656.68,638.03,613.77,598.04,367.76,361.1,575.4,585.04,504.42,560.96,429.12,477.32,278.81,335.69,472.74,430.13,438.89,368.95,518.5,373.7,715.88,706.12,701.75,693.13,639.29,611.17,644.11,690.45,486.02,498.26,526.65,491.13,599.8,658.57,610.66,636.06,620.31,633.14,602.82,634.91,575.2,618.11,551.41,545.56,553.01,543.0,612.34,614.42,616.73,609.55,656.65,698.97,641.45,657.95,599.59,643.52,630.16,620.04,572.73,534.78,799.7,765.64,674.63,698.19,557.2,581.07,695.28,713.59,646.95,630.22,379.49,299.37,573.31,581.54,275.41,260.56,406.52,414.74,537.66,530.37,531.93,478.52,700.48,635.41,692.34,646.82,677.41,669.0,498.52,463.74,569.65,567.48,661.08,681.33,480.06,461.28,666.02,761.04,750.41,710.7,717.6,709.99,704.22,649.84,793.0,758.2,801.36,850.71,757.54,783.72,710.11,763.36,707.83,732.52,757.16,792.2,853.5,904,773.15,777.71,762.88,795.11,653.16,677.23,684.17,677.57,731.0,724.82,777.66,759.25,760.97,766.26,742.63,789.22,668.89,689.45,688.44,674.7,723.8,724.94,523.34,455.9,470.8,442.22,478.22,415.27,426.77,368.72,601.14,583.47,613.2,575.8,704.44,601.33
591.26,595.43,613.04,597.16,568.08,561.9,613.76,576.42,580.02,482.79,582.11,464.55,656.87,638.53,613.98,597.47,368.12,361.49,576.32,585.77,506.0,562.17,430.54,477.93,280.33,337.0,472.14,429.53,439.33,369.4,519.32,375.6,717.07,706.74,699.66,692.25,637.54,611.14,644.92,690.24,485.35,496.97,524.41,486.56,600.3,659.42,610.88,636.92,621.16,634.41,603.38,635.32,574.56,618.65,553.34,547.52,553.76,544.05,612.59,615.11,618.38,613.38,655.32,698.16,642.18,658.43,599.54,644.42,631.7,622.05,572.12,535.98,798.5,763.5,676.26,697.91,556.45,581.54,694.82,712.63,647.14,630.15,379.31,298.74,573.53,582.3,275.16,261.01,406.88,415.68,537.83,531.7,531.2,480.47,700.41,636.5,694.71,648.49,678.05,667.37,498.01,466.01,568.15,566.25,663.34,685.92,473.89,457.61,664.02,757.93,751.15,710.25,712.8,705.95,700.45,653.24,788.32,753.64,797.08,849.32,754.89,779.15,710.09,762.6,709.22,732.71,760.04,793.31,854.5,900,771.34,774.63,762.4,793.03,655.93,677.23,688.67,675.43,734.47,722.7,777.17,756.54,760.23,765.79,741.96,789.22,671.32,692.86,689.58,674.93,721.41,723.22,524.68,454.84,467.3,439.11,474.91,413.79,424.0,365.02,600.86,579.55,619.4,581.4,697.06,607.0
591.52,595.54,613.5,598.1,567.94,562.64,615.51,577.77,581.62,483.06,582.48,465.04,657.93,639.8,614.36,597.91,368.87,362.51,576.97,585.68,505.06,562.28,429.8,477.38,278.83,336.71,472.13,429.35,437.73,368.14,519.1,374.56,716.93,707.66,700.35,693.02,634.35,607.32,642.98,688.2,485.67,496.06,525.28,489.57,601.59,660.14,613.18,639.29,619.71,632.28,604.72,636.98,574.92,618.42,551.8,545.99,553.17,543.25,612.13,614.93,616.23,610.14,654.45,697.53,643.04,658.74,599.29,643.87,630.49,621.86,573.58,536.36,799.27,764.99,677.39,698.99,558.57,582.11,696.35,713.57,647.09,629.52,379.2,298.89,573.13,580.93,275.2,260.22,405.88,415.15,538.01,529.03,531.24,477.7,702.91,637.17,692.92,647.45,677.97,667.97,499.28,463.53,568.79,566.67,660.81,680.96,478.67,457.89,666.83,761.63,749.64,708.58,717.02,707.52,702.49,646.92,791.42,756.4,795.92,848.79,756.48,781.42,709.22,760.61,708.56,730.63,756.71,790.2,850.5,902,770.95,771.69,761.71,788.97,653.0,674.27,686.28,677.0,734.56,723.61,777.4,754.29,760.37,763.62,740.59,788.63,671.54,692.82,689.63,675.52,724.23,724.76,524.8,457.03,467.1,441.67,475.53,414.91,424.7,367.13,599.49,582.55,614.8,578.0,698.83,610.33
