Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
616.15,591.76,588.99,575.16,594.12,553.92,621.79,598.97,609.02,506.58,624.37,496.08,649.84,625.48,609.96,602.79,281.45,264.27,621.5,598.41,437.84,394.03,183.7,152.42,105.58,102.26,211.46,210.65,465.66,457.25,372.71,330.36,700.42,690.22,657.2,648.47,599.55,583.76,620.97,588.17,457.0,467.09,524.04,568.07,599.77,624.69,575.27,602.9,611.35,605.29,577.37,600.04,563.93,609.64,550.79,597.45,529.46,495.91,620.68,614.02,622.74,630.07,630.18,675.75,623.47,653.91,608.59,656.02,629.49,629.16,601.51,587.37,835.43,795.43,592.76,628.0,469.96,474.94,657.32,675.49,630.11,619.22,538.12,502.83,554.21,560.16,411.01,419.67,336.33,323.5,545.98,586.91,570.47,480.53,711.21,696.86,693.15,671.96,640.29,644.55,557.83,505.59,614.58,618.3,681.6,651.13,579.6,561.14,696.75,767.84,714.53,599.09,610.59,646.99,699.7,707.65,747.0,745.12,786.36,787.11,736.25,779.33,685.61,714.88,680.23,670.63,708.39,717.14,801.5,809,727.47,734.84,717.83,739.61,598.84,588.42,663.33,593.64,674.09,648.48,731.89,709.89,721.23,712.12,732.33,727.78,430.64,434.44,603.51,624.95,655.89,648.91,340.39,294.65,614.3,625.44,571.75,583.94,523.53,558.72,612.09,603.97,693.4,674.2,695.33,675.5
611.8,587.64,583.92,570.38,588.57,549.12,619.36,592.59,606.04,503.07,617.83,490.8,647.77,619.77,605.0,600.04,271.46,255.43,612.24,592.44,428.31,386.61,175.21,145.64,104.13,99.969,206.14,205.12,460.08,448.7,363.02,326.29,695.19,680.31,653.79,646.29,599.69,583.61,610.4,577.82,449.56,458.26,512.54,552.12,594.85,620.7,574.28,600.61,603.84,599.2,576.23,596.43,562.63,606.04,544.23,586.62,521.64,490.02,615.81,608.79,618.69,623.42,626.45,671.88,622.61,652.23,608.16,654.71,626.22,627.14,597.23,585.02,817.35,780.44,591.9,625.7,470.08,475.71,652.38,666.44,624.86,615.14,524.11,496.35,548.75,555.11,406.84,415.72,328.93,318.09,538.7,577.75,561.7,467.98,703.13,688.04,687.07,666.29,634.04,641.32,552.4,494.98,613.68,613.26,671.32,637.28,575.2,552.86,712.37,764.09,702.3,586.53,606.79,641.65,699.98,709.76,737.0,732.88,774.72,772.86,733.42,771.76,682.25,711.02,679.11,667.04,708.29,718.55,805.5,804,728.05,732.33,718.9,737.19,588.63,578.96,654.89,581.86,671.0,647.15,727.24,702.05,719.11,707.59,725.52,719.11,420.39,425.92,601.26,624.37,657.26,649.64,336.12,291.92,609.1,619.44,572.47,581.45,523.83,554.17,609.82,599.84,684.6,667.2,711.0,687.5
609.04,586.07,580.02,567.21,585.68,547.3,617.76,591.38,605.24,502.84,617.57,491.19,649.54,621.82,599.24,595.56,269.38,252.31,607.7,588.6,426.28,384.49,174.54,145.27,104.23,97.907,205.34,203.64,459.74,444.91,361.99,327.3,695.89,683.65,650.94,644.54,601.01,584.48,615.07,579.99,452.5,457.98,512.78,550.88,592.62,619.38,570.26,597.59,604.19,599.42,572.28,593.79,560.07,603.11,546.69,585.54,524.53,490.58,613.47,606.77,615.89,620.29,624.93,668.76,622.13,650.61,605.94,651.7,622.07,624.05,592.78,581.3,807.98,773.24,588.37,623.05,466.95,475.87,652.92,667.22,624.1,614.61,527.19,495.58,547.63,553.28,407.37,415.7,327.55,317.19,542.47,577.39,562.86,468.18,696.26,683.5,685.43,667.25,638.6,641.77,558.23,498.91,613.47,613.84,669.36,638.6,577.64,559.55,704.15,751.25,700.13,586.19,605.32,636.7,690.86,706.91,739.74,726.68,765.4,763.82,731.94,771.91,680.5,708.74,678.02,665.36,704.33,712.41,784.0,783,717.33,723.54,713.52,733.83,594.86,585.04,658.89,580.57,678.15,647.33,725.52,699.65,718.74,707.5,723.48,716.0,420.51,426.67,600.94,621.95,653.26,645.57,331.13,284.12,600.7,613.67,567.0,577.91,519.6,552.37,605.53,596.6,684.6,668.6,698.61,695.5
607.95,583.9,581.22,567.89,586.06,546.7,617.18,590.63,605.33,501.86,614.94,492.37,650.65,622.51,599.03,594.53,274.77,256.62,610.58,590.11,428.36,385.9,176.49,146.2,104.07,98.42,204.98,202.99,453.33,445.41,360.03,328.11,697.96,684.29,651.94,645.3,595.72,583.93,616.71,582.66,451.11,461.9,518.19,559.61,593.7,619.1,569.93,598.84,605.63,599.84,573.0,595.5,561.27,605.35,549.31,591.78,527.58,492.59,612.19,605.05,612.02,617.87,621.1,665.31,620.32,649.14,602.69,650.88,620.18,622.35,590.6,579.26,813.19,777.46,590.53,625.99,467.79,474.86,656.8,669.76,626.43,616.02,534.76,499.48,550.4,555.82,410.35,417.41,330.85,319.96,542.78,580.46,564.88,474.02,702.05,686.72,686.81,668.98,637.34,642.17,553.97,499.62,613.41,616.1,678.08,645.85,574.36,551.28,690.79,749.72,704.41,590.84,605.56,644.35,697.33,706.07,744.16,729.68,774.0,772.93,733.07,775.18,683.41,712.8,679.59,669.2,704.43,712.51,795.5,802,726.99,730.09,720.64,738.17,599.95,585.15,659.5,587.14,673.32,645.45,727.39,701.75,720.43,708.24,726.07,719.22,425.55,431.28,603.2,624.25,661.03,653.77,329.35,284.31,608.9,621.67,569.5,581.15,521.47,553.22,609.95,601.31,690.8,647.8,688.78,679.5
610.36,586.73,581.21,568.72,586.77,548.11,616.02,591.25,603.85,502.6,613.66,491.0,641.72,618.56,600.26,596.59,275.89,256.61,608.37,589.49,424.7,383.05,173.65,143.84,105.29,98.253,203.68,203.25,459.99,447.07,359.56,328.48,692.46,678.38,655.4,646.81,602.29,587.06,610.81,576.19,450.23,458.62,515.46,552.98,592.77,618.98,572.94,600.6,604.43,599.54,575.35,596.41,562.28,605.03,544.86,587.93,523.27,490.36,615.01,608.11,617.03,622.11,625.06,669.76,620.91,650.25,607.47,653.03,624.72,626.05,594.33,582.86,811.71,775.44,589.15,624.18,467.0,475.94,644.11,664.23,621.83,612.59,530.02,496.87,547.19,553.7,406.4,416.88,327.71,317.43,538.74,577.59,560.78,467.09,706.55,691.14,688.32,668.7,634.76,642.32,552.92,495.14,613.53,614.65,671.44,639.03,575.57,555.24,700.77,759.62,703.98,587.39,606.65,642.27,697.01,704.72,737.47,734.92,775.76,774.5,729.18,774.12,682.82,711.89,677.83,667.23,706.78,716.18,795.0,795,729.7,735.68,717.81,737.58,588.35,577.19,653.0,581.93,667.15,643.24,723.53,701.62,715.54,708.68,724.85,719.48,413.85,416.0,594.69,619.19,650.96,643.53,329.02,286.3,607.4,620.78,572.63,582.27,522.34,554.42,608.12,599.41,677.4,666.4,708.89,674.17
609.16,586.05,581.18,568.31,585.98,547.48,618.74,590.38,605.46,502.18,618.02,492.41,649.58,622.05,601.09,596.2,269.73,251.94,609.49,589.78,425.85,383.42,173.29,144.24,104.35,99.444,204.09,203.52,458.52,446.13,359.97,328.11,696.68,682.77,653.3,645.6,600.29,585.4,613.22,579.04,451.28,456.58,510.54,549.74,594.96,622.46,573.81,600.8,605.03,601.31,575.08,596.66,561.89,606.01,546.52,589.22,522.93,491.3,613.75,607.8,616.14,622.47,624.18,669.46,621.67,651.44,605.36,652.98,622.82,625.13,594.42,583.25,810.22,775.7,589.25,624.67,468.11,475.15,650.68,666.09,622.73,614.81,523.39,495.53,547.36,554.05,406.99,416.44,327.96,318.0,539.93,577.36,559.78,466.56,701.09,688.22,687.49,668.52,636.56,642.55,553.92,495.2,613.46,615.44,670.76,640.88,577.82,557.3,714.44,758.31,701.75,585.68,606.77,640.72,694.39,709.77,744.53,729.52,766.96,764.96,738.36,773.59,681.98,709.53,677.97,665.37,706.67,715.53,801.5,802,717.34,727.2,712.24,734.83,593.93,582.13,657.61,577.93,676.38,647.03,725.43,699.29,717.94,704.97,723.7,714.44,417.2,424.03,602.29,623.21,655.73,647.27,330.09,287.78,609.2,618.0,568.72,577.85,519.3,552.7,604.72,596.33,694.0,687.4,707.17,686.33
606.77,584.59,579.58,566.1,584.15,545.26,614.43,588.97,603.52,501.72,613.41,490.41,646.13,622.99,597.77,593.12,265.95,250.14,607.61,587.19,424.85,381.67,171.65,142.87,103.42,95.876,203.36,200.5,455.56,439.26,359.55,327.93,693.32,680.98,648.86,641.78,597.45,583.53,611.02,577.82,449.55,459.03,512.97,552.11,591.74,619.89,570.56,599.9,602.67,600.09,571.3,596.63,559.49,604.81,547.63,589.32,524.14,488.96,611.96,606.38,613.08,619.62,620.46,665.19,617.66,647.56,600.51,649.18,619.51,621.92,591.02,578.73,810.57,773.59,587.3,621.62,466.91,474.05,647.9,665.51,621.49,613.83,529.4,495.27,546.08,552.11,408.49,416.63,327.1,315.81,540.67,575.62,562.57,466.67,693.68,682.74,684.86,666.0,634.56,639.32,556.56,496.81,613.52,614.87,668.75,640.26,580.8,559.19,678.12,748.82,701.28,585.19,600.24,634.72,686.51,693.88,745.0,733.16,768.12,766.29,732.23,773.73,681.02,710.33,674.93,665.23,704.73,713.04,790.0,799,727.7,738.07,717.38,738.5,587.47,578.29,652.78,577.43,670.24,645.79,725.62,705.24,715.8,709.53,722.56,715.7,418.2,424.37,600.46,621.72,656.79,649.45,322.03,276.78,603.6,616.22,568.34,579.15,519.4,550.63,603.12,596.9,665.6,644.8,689.11,662.5
608.87,585.05,582.25,569.72,586.75,547.86,617.51,589.47,605.32,502.83,613.62,489.32,642.03,616.11,601.19,594.96,266.73,251.65,608.59,589.35,424.96,381.11,174.21,143.56,103.83,99.11,202.57,202.11,454.09,444.33,358.49,327.28,691.43,676.03,654.09,646.07,600.65,585.0,608.05,575.51,451.37,459.45,512.14,553.0,594.37,621.05,572.19,601.71,606.21,601.23,574.79,598.43,562.91,608.22,547.86,596.59,526.13,490.98,613.46,607.01,614.84,620.43,622.3,667.44,618.72,648.44,604.74,652.95,623.08,625.17,592.84,580.73,814.76,776.33,588.2,623.69,466.13,472.28,648.07,664.41,620.99,609.89,526.3,494.93,547.08,553.13,407.59,416.05,329.56,318.08,539.24,578.75,560.98,467.66,703.82,689.81,687.06,665.93,634.47,641.97,550.94,493.88,610.06,613.84,675.22,642.61,576.66,550.58,693.56,755.52,704.45,586.91,600.65,638.66,697.06,707.46,740.89,733.8,776.2,777.21,734.12,768.63,681.73,710.59,673.94,664.5,705.29,713.45,803.5,801,722.95,729.49,711.71,733.17,579.51,565.29,647.0,576.07,661.41,638.73,721.09,698.66,712.89,702.18,723.3,719.96,413.48,417.38,594.91,618.28,650.56,643.15,327.91,284.64,610.7,620.11,569.06,579.64,518.83,550.08,608.65,600.33,693.4,658.6,695.83,678.0
607.26,584.67,578.94,566.62,583.69,544.59,612.94,586.57,601.64,499.48,610.4,487.69,638.59,615.66,597.34,593.21,257.39,246.85,604.98,586.41,421.25,379.43,170.68,141.62,104.85,95.957,201.98,200.16,453.75,436.34,356.57,324.99,686.83,673.03,648.29,641.23,594.83,577.47,600.59,570.69,441.58,454.55,502.23,544.57,587.19,616.4,567.21,596.9,599.98,595.58,570.42,594.47,559.34,603.03,540.83,584.86,517.45,484.98,611.28,605.99,614.49,619.86,621.7,666.68,616.44,645.78,601.63,649.78,618.6,621.05,591.41,580.02,806.14,769.46,582.82,617.23,462.36,472.01,637.34,658.37,614.84,608.07,512.9,491.28,542.08,548.69,401.63,412.81,323.53,313.86,536.13,573.71,557.16,462.93,697.62,682.83,682.76,661.53,628.67,636.7,551.31,493.31,609.58,610.66,668.6,636.11,572.65,553.35,698.02,751.35,698.32,584.37,600.08,634.44,691.05,706.64,743.26,724.76,759.64,760.18,728.87,770.6,672.0,701.38,670.01,659.38,698.25,707.0,783.0,794,710.91,725.01,699.1,724.97,576.23,568.52,644.11,569.43,662.0,644.18,713.35,690.71,705.51,694.09,717.26,708.67,410.17,413.6,593.32,616.19,650.56,642.1,319.35,277.33,601.6,612.33,566.78,577.09,517.74,548.83,599.46,592.55,670.8,684.4,701.89,670.67
606.05,582.29,579.84,566.57,584.16,544.44,613.55,585.65,602.28,498.21,612.12,486.71,643.61,616.4,597.65,591.65,266.83,248.85,607.27,587.83,422.98,379.92,172.35,141.51,102.89,98.393,200.98,200.57,451.51,438.78,357.61,323.38,690.24,675.05,649.86,642.14,589.93,574.91,607.76,575.92,447.92,457.68,509.77,550.44,585.69,614.91,564.17,596.08,597.74,594.0,569.25,594.21,558.93,603.54,543.7,588.12,519.41,487.55,610.04,603.59,610.52,616.1,618.44,662.99,613.3,643.17,597.88,649.11,615.81,618.55,589.17,576.73,809.28,771.75,584.83,621.06,465.04,469.12,645.98,662.97,618.7,609.21,520.29,491.72,545.49,550.9,407.64,415.04,328.88,316.6,536.35,575.74,561.78,471.03,692.82,684.16,681.56,661.97,629.07,634.57,552.02,497.39,609.98,613.74,670.39,640.93,571.53,546.21,699.38,751.83,697.5,580.07,596.59,636.63,691.88,699.4,731.32,712.36,765.96,763.86,731.42,759.74,674.61,702.18,670.81,659.63,697.65,705.55,797.0,793,708.45,717.69,702.1,723.47,578.05,565.75,643.72,563.64,662.53,636.0,714.31,690.1,708.17,696.18,719.33,712.04,414.97,420.25,595.49,619.36,654.63,646.68,322.83,282.02,606.7,614.0,566.97,575.45,517.66,545.73,601.25,593.62,699.4,668.8,700.89,678.17
