Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
442.36,436.63,477.41,459.88,443.61,415.66,488.83,459.06,459.56,373.07,517.29,346.82,535.79,524.78,469.03,469.77,380.22,436.75,472.45,481.04,432.26,469.0,410.76,362.99,262.63,224.78,369.52,354.02,336.38,278.81,416.12,243.48,597.88,574.64,611.0,600.61,586.98,552.44,507.43,567.62,348.96,452.94,432.92,495.59,534.53,569.17,519.97,525.77,549.61,537.78,515.12,526.41,517.3,543.02,494.41,523.04,449.32,474.41,457.17,465.14,448.75,433.81,543.28,564.43,530.52,531.07,522.14,529.77,485.4,514.12,409.11,459.32,646.87,623.88,538.07,525.7,436.95,418.5,578.75,578.96,512.39,484.65,314.3,318.46,465.74,478.1,252.19,334.65,309.16,341.36,413.41,392.99,438.83,362.58,623.68,594.98,605.66,581.54,554.42,526.82,435.18,340.24,523.3,459.56,587.03,568.83,450.59,372.52,610.38,645.2,598.47,558.95,581.74,620.86,579.73,554.39,553.58,528.84,581.16,587.43,563.14,559.04,552.94,545.85,529.57,529.19,574.43,562.69,615.0,574,594.26,599.02,571.43,584.69,512.7,517.13,514.39,501.71,558.35,562.42,588.18,584.12,563.57,570.74,553.44,599.52,640.45,652.88,635.86,624.44,614.94,624.07,500.67,558.82,459.9,462.89,454.69,442.97,411.96,425.67,471.7,468.79,570.8,549.8,619.56,571.17
442.09,436.44,476.44,458.99,443.53,415.41,487.85,459.21,458.6,372.17,517.7,347.28,533.71,523.35,469.62,470.88,377.99,434.87,470.55,479.56,431.06,468.82,412.19,363.6,263.7,226.46,372.17,355.56,336.39,277.32,414.95,243.55,596.69,572.61,611.83,601.45,585.73,551.24,504.59,565.11,346.82,452.13,431.89,493.17,534.51,568.72,521.38,527.19,548.91,537.16,515.55,526.87,517.17,543.87,494.57,523.84,449.96,475.62,456.96,465.25,448.56,433.06,543.15,564.98,529.32,530.04,520.97,530.1,486.22,514.55,411.59,460.99,645.71,624.13,538.73,526.19,437.69,418.49,574.54,576.56,510.45,484.04,312.97,317.37,464.78,478.39,250.65,334.32,309.07,341.98,413.67,395.05,439.93,361.33,627.79,595.66,605.8,581.43,555.94,528.55,435.73,339.59,523.58,459.09,589.59,570.32,452.1,376.41,617.44,641.55,597.37,561.5,583.21,622.76,583.71,558.56,551.79,530.32,578.24,584.18,563.0,558.94,552.62,544.95,531.48,530.16,576.2,565.84,613.0,572,593.74,596.65,571.9,583.33,512.47,516.13,514.56,497.86,556.91,560.45,588.54,585.59,565.49,573.24,553.78,598.78,639.17,652.82,633.96,623.94,612.87,624.22,499.8,559.97,455.7,460.22,452.66,441.03,412.3,424.58,468.88,467.64,585.6,563.4,619.89,576.83
441.91,435.59,475.76,458.35,442.95,414.84,486.23,457.52,457.84,371.15,518.08,346.59,532.25,522.85,469.15,470.38,377.89,435.3,469.57,478.95,430.59,468.19,411.54,362.75,262.85,224.27,370.88,354.85,335.51,277.01,415.35,243.44,595.57,571.62,610.59,600.17,586.47,553.84,505.93,564.94,347.42,451.17,428.24,491.32,535.65,570.05,522.19,527.85,548.72,538.13,515.57,526.58,517.76,543.77,494.68,523.47,450.65,474.82,456.68,464.68,448.24,432.4,541.98,563.22,528.4,528.32,521.73,530.58,487.58,516.0,410.71,461.39,646.65,624.34,538.21,525.7,437.9,418.85,573.77,576.22,508.8,483.61,313.57,317.16,464.63,477.74,251.14,335.27,309.12,341.34,413.6,398.39,440.0,361.84,624.55,594.7,604.9,580.48,557.42,529.23,436.39,339.59,523.72,459.55,586.29,564.46,449.81,372.78,609.54,641.83,596.03,560.16,583.69,619.93,575.73,546.51,556.68,536.96,576.56,585.39,563.55,559.81,551.15,543.63,530.62,528.91,575.61,565.57,609.0,562,595.15,599.74,570.24,582.19,512.7,517.19,514.22,499.29,558.06,560.76,592.23,587.4,565.69,572.79,555.48,597.19,639.16,654.1,633.62,623.54,611.7,622.56,500.53,559.33,461.7,465.0,454.03,443.15,412.45,424.83,474.65,471.76,576.8,548.2,615.11,577.0
441.87,435.46,477.06,459.49,443.49,415.36,487.08,458.59,459.02,372.36,519.97,347.81,534.72,523.92,470.83,470.36,379.43,435.94,471.66,480.99,432.06,468.99,413.25,363.51,263.47,225.44,371.53,356.66,336.22,279.06,416.25,243.93,596.91,573.76,610.48,600.38,588.51,554.72,506.86,566.21,348.21,451.96,432.2,494.17,537.57,571.48,523.31,528.96,550.96,539.56,516.47,527.27,518.08,544.04,495.33,524.53,450.37,475.21,457.02,464.89,448.53,432.25,542.06,563.66,528.7,529.47,522.23,531.18,488.84,517.37,411.32,461.54,647.35,625.55,539.68,526.8,439.09,420.14,578.46,577.38,510.79,484.07,312.94,317.96,465.34,477.72,251.09,334.49,309.66,342.88,416.23,399.78,441.64,362.95,623.35,593.71,605.22,581.54,557.54,530.68,437.01,340.95,524.03,459.2,588.54,568.91,451.67,374.05,609.71,640.55,597.61,563.04,584.28,621.65,582.27,551.31,556.47,536.68,584.12,586.79,564.5,561.97,553.52,547.1,531.84,530.74,574.78,565.47,612.5,572,596.95,602.95,572.62,586.14,512.37,518.04,513.17,500.5,556.85,560.55,589.41,585.4,566.43,573.29,556.63,599.44,638.88,652.2,636.46,625.46,614.55,624.67,500.33,560.68,459.0,463.67,453.63,442.55,412.08,424.58,472.32,469.88,573.6,551.4,622.17,572.33
442.03,436.01,475.99,458.9,442.53,415.35,487.17,458.38,457.99,371.87,519.1,346.42,532.72,522.41,470.17,471.26,375.99,433.03,470.38,479.88,432.04,468.82,412.58,362.66,262.64,223.55,370.93,355.98,335.54,276.55,416.27,243.3,595.75,570.82,611.34,601.32,585.54,551.78,505.22,565.42,346.69,450.59,427.62,490.9,537.16,570.51,523.66,529.63,549.2,539.2,515.53,527.8,516.81,543.71,493.78,523.11,449.62,474.69,456.94,464.76,447.94,432.03,541.82,563.32,527.94,528.49,520.93,529.84,487.89,515.99,412.96,462.73,645.71,624.1,538.66,525.56,438.09,419.62,574.67,576.08,508.95,483.54,312.38,317.31,464.46,477.44,250.56,333.57,308.17,340.66,414.7,399.89,440.59,361.15,627.51,595.37,606.69,582.64,557.86,530.97,437.02,340.15,525.03,459.41,589.53,569.04,451.22,377.12,616.83,644.23,599.93,565.02,584.1,625.13,584.1,555.65,552.53,534.52,580.56,585.46,562.8,561.05,551.8,544.09,531.09,528.1,573.92,565.31,612.5,572,593.98,598.4,569.57,581.31,513.86,516.06,513.0,497.57,557.06,559.88,590.92,584.9,564.4,570.32,558.52,598.41,638.43,652.92,634.41,624.32,612.93,624.23,498.67,557.31,458.9,463.22,452.72,442.42,412.17,424.72,468.96,467.64,583.2,563.4,621.06,577.17
441.88,436.28,476.02,458.84,443.25,415.14,486.93,457.95,458.14,371.14,517.4,345.51,532.07,522.71,468.8,470.23,376.11,433.94,469.22,478.37,431.62,467.96,413.01,362.67,263.04,222.05,368.8,354.52,334.63,277.89,414.86,243.24,595.36,571.01,610.05,600.03,584.79,552.36,506.23,565.65,347.92,453.31,428.67,492.58,536.51,569.77,522.04,528.52,549.31,539.04,515.42,527.36,517.05,542.85,494.67,523.77,450.57,475.42,457.0,465.37,448.95,432.67,542.09,562.77,527.47,527.72,521.41,529.97,487.06,515.73,411.56,462.52,644.44,621.83,537.07,524.65,437.17,417.38,574.28,576.26,508.36,482.64,313.59,317.04,464.41,477.14,251.09,334.7,309.69,342.21,415.25,399.82,441.7,362.83,624.09,596.86,605.33,581.96,557.66,530.72,436.56,340.49,523.71,458.9,588.2,566.22,449.28,371.81,610.38,639.25,597.17,563.68,586.17,621.45,577.6,548.31,558.16,538.48,574.96,583.75,565.08,560.5,550.2,543.32,530.83,529.29,575.67,566.61,613.0,564,593.5,600.24,568.26,580.94,512.19,516.58,514.39,499.36,559.47,563.45,594.0,590.33,566.0,573.56,556.44,597.7,640.9,654.41,633.27,622.69,611.53,623.01,496.29,557.35,459.9,466.89,453.69,443.94,412.64,425.23,475.14,471.45,580.0,550.8,614.44,576.0
441.04,434.75,475.24,457.89,442.16,414.33,487.34,457.43,458.17,371.63,517.41,346.25,534.0,523.63,468.71,469.6,376.84,433.67,468.67,478.43,431.56,468.39,411.88,361.27,261.72,221.7,368.15,354.54,333.31,277.5,414.48,242.51,596.12,573.16,609.54,599.22,584.86,551.18,506.93,566.31,346.8,450.53,430.45,491.35,536.5,569.81,522.15,529.38,550.06,539.4,514.79,527.03,517.26,542.57,493.9,522.91,448.6,473.26,456.19,463.83,446.58,430.42,539.99,561.3,527.65,527.09,520.62,528.59,486.78,515.57,410.45,460.66,643.98,621.69,536.24,524.47,435.52,418.33,576.6,578.54,510.23,482.84,312.56,316.57,463.71,477.1,249.48,332.77,307.88,340.62,414.44,398.13,439.5,360.97,621.58,591.13,605.02,580.19,556.65,528.94,436.08,339.38,522.58,457.3,587.66,565.63,451.24,373.25,610.65,642.85,597.37,561.23,584.36,621.4,581.45,549.77,549.84,528.32,579.92,580.25,560.23,558.09,549.32,542.18,528.88,527.99,572.22,563.0,613.0,569,593.54,600.33,568.17,582.5,512.77,517.71,513.89,499.64,557.94,562.27,589.37,585.38,563.71,569.88,555.41,598.11,638.42,651.37,635.95,624.01,614.34,624.45,496.68,555.97,461.4,463.11,450.56,441.15,409.09,423.48,468.26,466.24,568.2,552.2,617.61,566.83
441.15,435.29,474.59,456.89,441.35,413.7,485.93,455.87,456.49,370.4,515.84,344.25,532.49,522.0,467.6,468.73,376.43,432.11,467.67,477.23,430.9,466.76,412.72,362.34,263.66,221.46,368.04,354.86,334.28,276.79,414.91,242.36,594.24,570.13,608.72,598.59,583.99,550.96,503.36,563.02,347.57,451.18,425.1,489.12,534.47,567.95,521.06,526.91,548.15,537.54,514.19,526.23,516.01,542.31,493.64,523.24,448.22,473.66,456.0,463.44,445.86,430.75,539.47,560.87,526.47,526.76,520.2,528.67,485.43,513.88,410.5,461.17,642.56,620.5,536.52,523.84,434.79,417.06,574.5,575.33,508.42,481.56,310.72,316.37,463.11,475.58,249.9,332.64,308.15,340.76,412.79,397.05,438.73,360.4,625.93,595.53,605.18,580.1,554.79,527.28,434.7,337.33,522.14,457.05,587.93,567.33,447.72,373.13,612.44,642.07,596.99,562.83,585.9,620.91,582.43,554.79,553.58,527.6,578.04,582.18,562.81,555.92,548.94,541.7,528.61,527.75,574.39,562.49,612.0,565,591.45,593.09,567.02,577.67,509.63,513.98,513.67,497.0,557.0,558.97,589.12,584.13,563.86,570.47,554.59,595.37,637.95,651.18,631.51,620.88,610.3,622.05,494.47,555.59,455.6,457.56,449.59,439.0,408.51,422.03,469.6,465.95,580.4,558.0,619.33,576.0
440.38,434.69,473.36,455.95,441.03,411.77,484.27,455.27,456.59,368.07,513.85,343.23,531.0,521.62,467.51,468.2,376.0,432.04,466.07,476.38,429.22,465.74,411.47,359.86,262.65,219.24,365.73,353.44,332.7,275.39,413.43,241.81,593.08,567.53,608.46,597.86,583.27,550.25,505.01,563.19,345.84,448.01,427.43,488.93,531.88,566.41,519.6,525.88,546.16,536.33,513.05,525.3,515.18,540.74,492.2,521.44,447.68,472.19,455.85,462.94,446.22,430.76,538.81,558.93,525.98,524.84,519.05,526.62,484.01,512.9,408.8,459.02,641.91,619.12,536.17,523.75,434.43,416.82,571.95,574.55,506.98,480.77,308.33,315.86,463.11,474.97,249.95,332.68,307.71,339.06,408.33,394.23,437.32,359.75,620.68,587.38,601.9,577.44,553.95,526.69,433.77,337.96,522.01,457.77,587.49,566.68,448.26,371.11,612.96,639.92,594.05,561.33,580.76,620.4,580.01,550.39,551.63,532.16,574.0,583.0,559.55,557.19,547.88,540.49,529.39,526.46,574.35,561.57,610.5,556,587.94,591.98,563.69,577.06,511.77,512.46,516.89,499.43,559.71,557.82,592.95,586.95,564.09,570.65,555.04,595.85,635.5,650.67,630.8,620.9,609.92,622.11,492.22,554.85,453.6,459.0,446.97,440.0,408.83,423.3,469.05,467.31,574.4,550.4,609.28,572.67
439.82,433.91,473.12,455.79,440.44,412.27,484.84,455.26,455.68,370.13,512.82,344.37,533.28,523.06,466.46,468.15,376.02,432.16,466.67,476.47,431.23,465.14,412.32,360.77,261.69,218.6,364.64,352.14,331.34,279.65,414.61,241.39,594.3,570.64,606.97,597.16,583.99,549.86,505.84,565.01,347.78,450.95,427.48,490.72,533.28,566.95,520.85,526.71,547.75,536.77,513.38,525.93,515.68,541.57,493.54,522.48,448.86,473.03,455.71,463.25,446.33,430.43,537.91,558.34,526.52,525.94,519.24,527.16,484.74,514.08,408.07,458.65,640.13,617.51,534.33,523.6,434.54,416.34,575.44,576.62,509.98,482.5,311.95,315.83,463.28,475.56,251.12,334.74,308.07,340.16,408.6,394.79,439.7,361.78,620.68,592.43,603.42,579.86,555.53,528.01,434.57,338.89,522.19,458.95,588.92,568.08,445.86,371.17,609.29,638.79,593.91,561.53,584.76,620.98,580.95,551.41,552.21,527.84,574.36,577.18,561.82,554.96,549.18,539.97,526.4,526.02,569.49,560.16,620.0,571,589.54,597.38,566.33,580.42,512.21,514.94,515.22,498.14,557.41,559.61,587.06,581.3,559.4,566.41,551.85,593.37,634.14,648.96,630.67,619.77,609.8,621.02,492.1,553.71,461.9,466.0,451.31,443.33,408.26,425.62,468.93,468.55,572.8,548.0,616.83,574.33
