Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
642.72,613.42,563.75,577.8,566.39,517.62,667.43,554.55,599.28,453.37,571.28,411.41,680.48,604.04,594.88,607.71,335.25,298.47,547.43,569.6,569.78,578.91,476.04,401.32,318.61,249.82,499.53,485.97,261.45,293.76,506.03,289.78,698.96,638.1,679.81,665.9,633.2,593.82,500.95,481.49,343.09,344.51,295.12,369.5,602.36,637.73,646.23,641.08,598.68,609.19,647.36,632.4,608.63,644.24,570.42,582.91,478.13,463.43,658.52,636.34,624.29,605.0,651.87,683.14,645.1,675.63,607.26,654.16,634.55,623.42,602.15,589.86,731.7,691.99,518.08,536.12,364.95,375.34,704.67,675.37,654.55,615.61,392.44,378.74,570.51,580.44,288.02,329.0,356.37,352.79,522.76,525.64,552.45,486.38,647.55,607.43,634.49,617.67,601.14,595.84,520.76,495.16,557.46,574.69,628.91,622.93,572.19,536.78,639.79,658.0,648.7,658.75,661.49,631.7,594.2,598.13,825.68,729.68,719.84,778.04,642.56,670.19,700.2,690.97,645.38,622.22,661.84,654.92,405.5,436,710.29,694.44,721.24,712.64,563.86,562.17,556.06,540.29,636.18,619.18,695.08,669.31,678.94,672.03,686.11,683.44,573.65,573.67,649.26,641.0,701.18,699.85,329.08,262.83,386.2,398.11,384.28,368.27,277.4,293.07,454.46,443.28,587.2,560.6,588.89,561.5
638.51,608.22,559.46,573.96,561.97,513.31,659.56,548.23,593.6,448.07,567.47,407.54,670.93,596.11,590.23,604.92,332.77,293.22,541.89,563.93,562.25,572.58,473.75,400.66,318.98,248.9,496.02,482.88,260.03,292.51,504.91,287.96,691.4,629.65,675.76,662.01,630.85,592.22,499.64,478.74,341.97,344.8,292.41,366.63,598.7,632.92,641.73,636.93,595.85,604.35,644.52,629.79,607.33,641.69,570.13,582.53,477.47,462.4,653.12,629.89,620.94,598.54,648.61,680.11,639.23,670.65,606.17,649.87,630.67,619.11,598.32,584.85,722.61,686.67,516.53,534.74,363.85,373.74,693.92,663.81,647.64,609.14,388.84,375.78,567.06,577.67,288.99,328.32,356.1,352.52,519.67,522.25,549.19,485.44,638.58,600.02,628.26,612.86,596.52,590.81,517.82,493.46,555.95,572.11,628.88,619.93,566.28,528.94,635.77,652.44,641.05,651.09,655.16,628.02,591.53,599.09,804.32,721.28,714.88,767.57,630.3,664.51,698.18,689.26,647.62,621.99,662.35,653.73,402.5,431,706.5,690.14,719.67,710.67,561.86,558.4,553.61,537.64,633.82,615.61,693.83,666.1,681.71,672.15,685.85,681.56,562.56,564.3,640.92,635.64,690.43,693.28,329.04,264.72,385.0,394.11,385.06,365.97,277.49,291.33,450.05,438.45,584.2,562.2,584.56,561.0
638.42,607.85,555.82,571.08,560.93,512.61,656.76,547.15,591.34,446.63,562.88,404.48,666.58,591.98,589.99,603.84,329.52,292.72,538.6,560.68,557.5,570.5,467.68,398.63,315.51,249.03,495.72,482.57,259.52,291.05,503.43,284.48,685.71,623.72,676.19,661.31,628.8,589.25,495.65,475.46,339.81,341.45,290.8,361.41,594.47,630.31,639.61,635.31,591.31,599.69,644.43,629.49,606.11,639.13,567.84,576.83,473.93,459.67,653.13,629.82,620.8,598.98,647.66,678.78,634.58,667.47,604.29,648.02,630.3,618.36,598.16,585.28,722.53,687.57,515.4,532.41,363.2,373.59,684.3,653.09,640.6,602.24,383.37,372.02,563.92,573.95,286.16,326.19,353.36,349.75,518.43,521.26,549.59,482.18,643.16,601.2,630.33,612.13,598.6,591.9,520.51,491.67,557.39,572.66,626.8,618.33,570.28,529.63,635.54,652.79,640.45,651.22,657.6,633.04,591.85,593.4,825.05,735.64,719.2,772.25,639.61,672.69,697.85,688.9,647.07,623.46,659.76,655.14,412.5,440,707.37,693.42,717.12,708.89,559.49,558.94,552.72,537.29,629.62,612.27,692.54,664.21,682.2,673.15,686.85,682.67,556.92,561.97,637.13,633.75,687.61,691.98,324.41,257.31,379.7,392.22,382.84,369.73,273.68,295.65,458.77,447.81,583.6,556.2,591.72,561.17
637.16,606.6,556.49,571.84,560.17,511.92,657.73,546.33,591.16,445.95,562.46,403.38,667.4,591.23,588.29,602.79,329.62,290.23,539.69,561.27,554.33,567.57,464.64,395.79,314.43,247.04,492.02,478.16,256.47,288.16,498.04,282.31,685.94,621.0,674.99,660.65,627.99,589.31,495.62,474.76,337.97,339.89,287.66,367.08,594.17,628.1,636.76,632.54,590.51,598.06,642.43,627.51,604.43,637.79,566.59,578.09,474.07,459.25,651.55,629.46,618.98,597.31,647.26,677.88,636.51,667.62,603.19,645.39,627.77,615.9,596.1,582.68,719.78,682.99,514.07,531.92,362.06,372.27,683.05,650.2,637.08,598.93,376.81,369.82,561.64,571.91,284.91,327.03,353.59,348.46,519.46,519.45,548.9,482.38,640.27,599.59,627.91,610.25,595.27,588.58,516.1,493.46,553.82,571.89,630.22,622.28,569.0,529.23,633.83,651.0,641.07,650.9,652.18,624.58,590.12,599.31,826.32,732.68,711.36,760.64,636.29,667.13,698.43,686.79,649.19,624.65,665.41,658.49,409.0,425,705.55,689.1,719.83,710.11,559.05,557.33,552.33,539.5,632.29,612.88,693.72,666.4,682.0,674.29,687.7,680.26,548.61,558.41,637.56,633.57,687.09,690.92,327.07,260.59,388.7,398.0,386.16,369.67,280.72,295.6,455.16,443.93,585.6,559.6,587.28,561.0
638.47,607.39,553.36,569.95,558.6,511.03,658.79,547.72,591.21,445.99,562.68,404.08,668.1,590.8,588.94,603.77,327.82,288.4,536.63,559.11,551.41,566.72,462.66,396.27,316.63,248.05,494.06,481.0,257.65,289.75,501.43,284.16,685.32,620.15,676.32,661.37,628.49,590.29,495.02,473.68,337.66,341.52,282.36,366.22,593.1,627.34,638.28,634.35,585.92,594.86,644.21,629.24,605.74,639.09,567.22,576.98,472.58,456.85,653.83,630.55,619.86,597.72,649.25,679.57,637.51,669.94,605.13,648.45,629.93,617.86,597.48,583.65,721.56,687.97,515.66,532.4,364.29,371.97,683.79,650.06,637.76,598.99,374.08,365.32,561.96,573.5,284.22,326.43,353.23,349.23,515.91,519.09,546.47,480.55,639.24,599.09,624.44,607.71,594.6,588.44,518.26,490.6,556.92,570.96,626.55,618.05,567.42,528.77,642.62,648.75,636.57,648.96,654.67,631.14,590.61,597.25,825.63,747.44,718.12,772.71,640.26,673.73,700.61,689.38,647.2,621.81,663.39,659.24,409.5,438,710.17,695.97,721.19,708.58,559.81,556.73,550.56,540.36,631.09,612.21,692.81,665.27,679.4,671.18,685.85,680.37,545.96,558.09,635.5,632.4,684.76,689.58,327.98,261.32,372.2,388.11,374.81,365.0,271.6,293.42,454.74,443.67,585.2,558.8,589.22,563.17
638.37,608.16,554.1,570.91,559.26,511.71,658.51,548.4,591.07,446.6,561.53,403.85,668.56,593.24,588.25,603.28,328.33,290.23,538.23,560.81,554.88,568.35,462.19,394.97,314.64,247.33,493.02,480.21,256.53,288.54,498.56,282.61,685.7,621.24,675.39,661.07,628.75,590.63,492.69,472.33,335.83,339.16,279.52,367.85,591.84,628.09,638.37,635.39,586.19,595.22,643.89,629.71,604.96,638.66,565.69,576.52,471.69,455.35,653.63,630.99,619.18,598.34,647.38,677.99,635.7,668.17,604.32,648.19,629.07,617.75,597.5,584.99,717.01,683.86,513.29,531.51,361.49,373.39,680.84,649.44,635.53,599.99,374.05,365.64,561.71,573.03,282.59,325.45,352.15,348.32,515.38,518.85,546.74,479.1,630.06,595.45,623.99,605.42,594.66,589.8,516.77,490.87,553.95,571.43,626.16,619.15,567.1,529.88,639.42,643.76,638.09,651.43,654.91,630.72,591.42,610.66,823.42,729.44,701.08,755.64,637.26,668.55,694.19,682.8,644.7,620.51,661.49,654.75,411.0,434,699.2,681.26,713.98,699.61,562.42,559.04,555.0,539.57,631.56,616.06,688.17,662.21,674.74,667.44,681.78,675.7,551.77,560.55,638.63,634.39,688.63,691.07,327.13,259.55,373.7,386.44,376.75,362.18,273.15,292.98,452.58,441.53,586.2,560.0,573.17,552.67
637.01,606.57,554.65,571.26,558.02,511.13,657.7,546.92,590.45,445.42,563.01,404.73,671.35,594.57,588.71,603.18,328.93,289.62,538.94,561.32,554.32,569.04,466.72,399.23,318.87,249.03,495.9,482.09,259.82,291.08,502.42,286.84,687.83,623.12,676.07,661.52,629.61,592.01,496.17,474.96,335.15,341.02,277.85,369.74,591.82,628.71,638.39,634.98,587.0,596.3,644.03,629.03,606.34,639.98,568.0,581.07,473.53,457.59,653.3,630.04,619.46,597.24,649.15,680.14,639.22,671.17,605.06,649.05,628.52,617.67,595.83,581.82,719.19,685.4,514.95,533.33,363.86,371.23,688.16,656.9,638.9,602.95,373.88,366.77,563.1,575.14,284.86,325.98,354.28,351.61,516.86,519.68,547.35,481.56,632.6,597.12,622.03,606.23,593.41,587.89,517.74,490.17,556.13,570.69,627.86,618.22,566.6,529.87,639.81,648.27,637.78,650.05,655.25,633.35,595.47,611.63,806.16,727.76,704.0,757.43,631.68,666.01,696.31,685.07,645.75,621.31,665.47,658.22,409.0,434,701.52,682.83,716.38,702.19,563.6,557.79,557.11,541.93,633.03,616.85,689.32,662.76,675.91,669.62,682.52,677.44,553.87,561.23,641.28,635.81,690.64,693.5,329.38,265.56,366.4,381.22,369.97,357.36,270.02,289.78,445.79,431.43,584.6,560.0,575.0,554.17
638.36,608.29,553.56,571.06,559.02,512.14,658.07,548.51,591.11,446.59,562.39,403.98,673.73,596.65,588.8,603.77,328.94,292.91,538.36,561.64,557.43,570.95,466.39,397.77,316.56,249.17,496.7,481.76,261.49,291.26,502.07,285.19,690.2,625.62,677.9,663.21,631.45,591.75,494.76,474.96,338.15,342.28,284.45,371.06,591.62,630.16,640.71,637.75,589.13,598.93,645.23,631.0,607.04,640.82,568.28,578.68,472.79,456.77,654.38,631.81,620.1,599.76,648.54,679.26,638.64,669.71,605.15,648.46,630.86,620.09,598.36,584.34,718.65,685.55,514.29,531.0,363.55,371.95,690.96,660.47,641.38,604.6,378.82,367.83,564.14,574.54,283.23,324.96,352.75,350.07,516.02,519.52,547.51,478.85,640.08,599.05,624.42,606.63,593.98,588.81,519.49,489.66,556.67,571.48,624.09,615.03,568.57,527.31,630.9,648.82,636.39,649.19,655.66,631.74,591.61,608.32,809.26,720.6,699.28,754.04,635.57,667.59,692.66,682.87,642.08,618.88,660.55,652.0,414.5,430,702.39,689.4,712.48,702.47,564.74,560.44,558.78,540.64,631.15,617.52,686.86,661.17,673.69,665.79,680.04,672.56,559.35,564.64,642.39,636.41,692.89,695.32,325.01,259.07,377.5,389.44,377.44,362.55,271.55,289.63,446.61,440.17,584.8,558.6,579.67,552.67
637.45,607.88,556.27,573.14,559.93,512.49,657.37,549.3,592.19,446.61,562.37,403.47,676.47,600.44,588.84,603.67,332.09,295.56,541.38,563.54,559.82,571.55,467.99,396.71,316.24,245.89,493.27,478.42,258.58,287.4,497.44,284.08,691.71,628.38,679.64,664.41,633.53,593.47,495.71,475.33,338.61,342.42,284.47,370.52,595.65,631.1,640.6,637.63,591.88,600.66,644.63,630.79,607.27,641.21,568.98,582.25,474.28,459.13,653.87,631.67,619.81,598.77,648.72,679.92,640.84,671.31,606.07,648.88,630.67,620.25,597.45,583.5,718.59,683.66,514.4,531.84,361.67,370.87,693.69,666.94,642.85,606.72,383.25,371.27,563.57,574.97,286.12,327.19,353.45,349.53,517.41,519.07,548.26,481.39,627.65,590.71,620.76,606.24,592.74,586.25,516.06,491.38,554.18,570.07,623.86,615.55,564.83,526.89,624.5,639.7,636.33,647.81,651.58,625.56,588.3,606.31,803.16,717.6,697.44,753.46,632.92,666.33,694.24,684.16,644.44,620.65,661.16,655.63,407.0,432,700.31,685.62,713.81,706.08,561.37,561.44,555.56,540.36,630.88,616.42,689.09,661.8,677.31,669.82,682.41,673.56,563.25,567.7,645.33,638.34,695.5,697.32,327.27,259.06,384.0,392.0,379.34,365.76,275.26,292.4,445.93,434.78,576.6,554.8,578.28,548.17
638.66,608.73,554.82,571.79,559.49,512.64,660.2,550.47,593.4,447.51,564.58,406.15,677.2,599.21,589.48,603.76,333.88,297.62,539.23,561.69,560.35,572.86,472.94,399.54,318.49,248.3,496.39,481.8,261.93,291.29,501.94,288.16,693.03,629.8,681.39,665.81,632.9,593.83,497.77,475.6,341.29,344.18,292.53,371.85,597.43,634.09,643.41,640.09,593.9,603.22,646.99,632.2,608.84,642.73,569.59,581.9,474.74,459.71,655.93,632.09,620.54,599.22,650.14,680.02,642.18,672.23,606.98,650.56,632.48,621.99,598.12,584.31,721.94,687.98,516.65,533.33,365.41,371.75,697.77,669.19,647.44,608.61,385.54,373.05,564.64,576.59,286.21,325.55,353.75,350.77,517.05,520.25,547.28,480.67,643.03,600.21,625.84,610.44,593.35,588.33,520.18,491.18,557.76,571.47,621.28,613.03,566.88,529.19,635.54,649.57,637.68,648.49,653.45,630.05,588.69,593.71,805.84,723.28,707.68,762.64,636.01,666.06,696.27,686.86,642.43,619.97,660.51,652.33,408.0,436,704.36,691.35,715.86,706.28,560.47,559.9,554.0,540.43,629.18,616.21,686.64,661.63,673.09,666.79,680.48,676.52,567.3,570.7,645.13,637.48,696.4,697.96,329.57,265.59,376.6,388.11,377.25,362.39,273.74,288.25,448.82,439.21,580.2,555.2,585.17,556.33
