Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
769.51,800.24,676.86,714.6,731.51,705.66,688.51,624.99,723.35,581.71,582.09,433.92,668.34,696.2,793.25,779.74,328.74,248.05,716.09,710.34,419.53,412.82,234.04,145.75,100.43,69.298,143.53,111.65,313.96,227.31,288.42,203.38,672.22,653.84,778.56,759.61,710.81,653.44,508.65,528.5,356.43,371.59,400.5,413.6,850.33,843.93,1010.9,1020.1,712.85,713.85,1093.4,1074.7,1003.5,973.11,781.19,783.35,477.15,479.23,831.11,916.04,1115.6,1095.1,938.67,1030.0,783.02,891.86,968.82,1026.8,970.82,932.96,884.77,924.52,717.68,675.11,547.12,573.83,412.71,430.47,636.08,682.38,640.48,668.42,423.77,364.64,594.34,650.0,377.02,343.63,313.5,320.65,492.1,478.88,443.21,335.23,574.41,560.66,604.74,579.35,608.55,574.51,389.01,310.95,422.83,385.88,473.26,470.69,356.87,323.19,568.06,654.95,705.06,685.76,619.83,544.18,520.96,519.86,686.68,700.96,702.4,711.86,610.51,656.06,612.69,626.59,611.78,617.87,606.49,613.02,605.5,589,679.18,685.7,655.57,681.03,545.91,541.4,557.28,523.71,647.29,621.64,703.01,689.13,664.2,677.09,679.78,720.07,629.25,605.73,761.39,785.3,746.33,743.76,254.0,201.12,447.2,457.22,453.88,454.79,388.74,391.65,476.95,482.1,520.8,507.2,559.17,507.5
765.23,794.24,674.6,712.15,729.89,703.29,685.68,623.92,719.08,579.86,580.16,435.51,666.15,694.25,789.36,777.62,333.73,250.98,712.15,707.55,418.99,413.39,234.92,147.15,100.13,68.775,143.75,110.58,313.38,225.37,286.28,204.52,671.74,652.48,774.74,756.12,706.97,649.84,507.21,525.5,356.25,370.08,401.9,410.78,848.37,842.22,1008.6,1016.6,709.91,713.21,1089.5,1070.1,1000.8,973.24,780.54,784.26,476.03,477.56,825.82,909.72,1105.5,1087.4,931.74,1022.7,780.51,890.2,964.62,1023.0,966.24,929.41,877.59,916.13,709.78,670.92,547.17,572.25,410.13,428.62,637.29,680.59,639.72,668.13,423.15,364.8,593.44,652.01,375.38,343.03,312.35,321.55,492.2,478.94,443.1,336.72,573.25,560.27,603.24,577.35,607.03,574.33,388.17,312.42,420.91,385.25,468.61,467.06,353.6,321.31,565.98,652.36,697.03,681.41,618.23,542.28,518.29,510.88,684.74,703.48,697.32,700.82,610.33,657.79,611.14,626.78,611.52,616.67,605.63,615.1,604.5,593,677.59,686.67,654.67,681.25,539.79,539.52,549.28,520.07,641.18,620.42,695.79,681.3,664.46,672.06,678.3,711.44,632.5,609.94,758.79,781.61,745.35,743.28,255.74,198.66,448.7,461.0,451.34,454.48,384.51,388.02,474.51,483.14,518.2,504.6,557.0,505.83
763.1,793.1,672.23,710.19,728.02,701.47,684.73,623.98,718.28,578.18,579.45,432.45,666.76,694.84,785.15,774.55,332.78,249.03,710.78,705.84,420.16,413.21,232.26,145.32,99.002,68.586,143.36,110.04,312.53,226.39,286.85,203.02,670.42,654.26,773.55,755.31,707.93,651.47,505.09,524.43,355.52,368.32,400.95,412.19,848.15,843.15,1006.9,1015.7,710.26,713.87,1087.7,1068.5,999.5,971.25,778.83,782.63,475.42,478.52,823.59,907.79,1101.8,1083.3,929.04,1020.2,778.51,888.19,963.55,1021.2,963.73,928.46,874.78,914.14,706.37,668.76,544.25,571.17,409.92,428.22,635.02,679.83,637.38,667.15,424.43,364.67,591.96,650.18,375.06,342.64,310.89,321.26,491.11,477.78,441.31,333.45,569.49,555.77,600.03,575.02,606.78,574.97,386.44,309.46,419.96,384.1,466.98,464.97,356.5,321.99,562.85,643.57,696.09,679.15,615.72,539.21,516.04,517.75,680.58,697.52,687.68,697.71,607.49,651.42,607.99,625.69,608.2,614.39,601.43,609.65,604.5,584,675.22,683.8,653.86,681.19,542.84,539.75,549.0,519.64,640.24,615.94,690.35,675.93,661.63,671.71,676.15,706.81,632.37,608.04,760.49,782.8,744.05,742.57,251.18,197.31,443.3,453.56,448.31,451.27,384.21,389.2,474.65,478.47,518.2,498.2,555.67,504.0
761.27,791.02,671.31,709.05,727.75,701.02,682.35,622.2,715.65,576.21,577.68,432.71,665.19,693.34,782.95,773.35,332.47,249.33,708.36,704.0,418.6,412.39,232.26,145.77,98.751,67.816,142.96,109.44,310.09,223.34,283.16,202.68,670.36,652.9,772.21,754.74,704.43,649.31,506.18,525.44,354.39,368.83,399.95,411.24,845.97,840.18,1004.3,1012.9,709.13,711.67,1085.4,1066.9,996.34,970.98,777.87,782.5,474.85,477.45,821.31,905.9,1097.0,1081.5,925.92,1016.9,775.73,885.83,959.7,1018.4,961.31,926.81,873.41,912.19,704.28,667.49,544.9,571.58,408.06,425.44,634.11,679.02,637.17,666.66,424.59,363.56,591.07,650.81,374.45,343.32,311.58,320.79,491.75,480.57,441.66,335.42,572.19,558.6,600.62,574.52,605.67,573.01,386.39,309.79,419.7,384.09,466.63,465.11,353.99,319.38,556.42,647.42,693.63,676.47,612.21,536.23,515.76,515.48,677.32,697.52,691.04,695.86,603.76,650.47,607.4,625.34,609.35,615.48,603.41,610.59,597.0,580,676.2,683.49,653.79,679.81,543.02,540.52,549.17,516.71,641.82,619.42,694.43,681.03,662.97,671.71,676.7,707.3,630.4,606.86,760.48,782.24,741.98,741.73,250.85,197.23,444.8,457.67,451.09,451.3,386.04,386.82,473.23,478.59,514.2,500.8,556.89,501.0
761.61,791.79,672.2,710.29,727.65,701.17,681.97,621.98,715.43,576.68,578.14,431.72,664.28,693.01,784.11,774.72,330.02,248.47,706.86,703.28,419.19,412.25,230.83,145.88,99.353,67.657,142.72,109.88,311.4,223.29,288.18,202.97,669.87,652.47,772.57,755.44,704.27,648.29,504.49,525.16,355.13,367.76,398.62,412.21,843.8,840.09,1002.0,1012.2,707.49,711.61,1084.2,1065.2,993.77,968.59,774.28,779.2,473.14,476.33,821.79,907.46,1096.1,1081.3,925.7,1019.1,775.36,885.71,958.62,1019.0,959.52,925.46,874.6,914.93,704.93,668.08,544.42,572.4,409.07,428.1,631.97,676.94,636.34,666.19,424.54,363.02,589.55,647.79,373.81,342.6,309.12,319.4,490.17,476.31,440.77,333.44,570.55,554.73,599.01,573.42,604.41,572.57,385.61,307.89,419.31,382.87,467.54,465.19,356.45,320.25,559.33,641.73,694.21,678.28,613.81,536.6,513.74,513.29,679.05,695.04,688.32,701.54,605.75,650.87,608.86,626.45,609.52,615.76,601.8,610.37,599.0,581,674.4,684.41,653.93,683.25,544.49,543.23,551.28,523.14,640.74,617.85,691.11,679.05,663.14,674.5,674.67,709.93,628.82,604.33,757.88,779.47,742.13,740.34,246.58,195.71,441.4,453.44,447.0,451.97,383.21,390.58,473.63,480.17,517.6,498.6,556.89,503.17
760.14,790.61,670.25,707.97,725.48,700.1,680.98,621.33,713.3,576.31,571.87,431.16,662.15,690.61,782.17,773.01,332.74,249.42,705.48,701.95,416.56,411.0,229.01,143.03,97.671,65.581,141.02,108.54,308.29,221.19,277.31,199.61,667.51,650.86,769.62,752.3,702.89,648.93,503.69,524.79,354.61,368.57,400.12,410.02,839.63,836.79,996.12,1007.7,706.06,708.04,1078.6,1061.3,990.15,965.82,772.84,776.58,472.47,475.88,820.6,905.4,1091.8,1076.6,923.72,1017.3,773.66,886.02,955.76,1017.9,955.21,921.54,872.15,911.24,702.51,666.34,543.04,570.6,406.34,425.16,629.21,676.02,632.13,664.94,420.84,363.15,587.18,646.75,373.66,342.48,310.17,318.32,489.31,477.61,441.51,333.82,576.66,559.8,601.21,575.47,604.95,571.82,386.55,308.2,421.04,384.46,470.61,468.95,352.24,319.16,561.23,650.1,695.99,676.35,612.37,537.6,519.13,519.52,681.79,696.8,694.88,704.61,606.77,650.53,609.45,626.63,609.96,617.31,603.76,610.41,600.5,578,674.68,681.72,655.81,681.19,543.12,539.19,553.67,518.0,646.32,621.7,697.29,687.82,664.06,677.0,676.7,714.89,630.2,606.31,755.99,777.46,743.18,741.65,243.96,193.13,444.5,454.89,450.5,452.27,382.21,389.12,473.44,479.67,517.2,502.6,556.56,499.5
759.17,789.54,669.48,708.29,724.56,700.36,679.83,621.4,712.79,576.37,572.64,430.9,660.85,689.5,782.08,772.65,329.03,247.17,703.89,702.18,416.07,410.66,230.39,144.65,96.115,65.454,139.77,108.17,307.48,219.79,281.15,198.9,665.93,647.64,768.09,752.3,700.43,646.5,502.79,523.77,352.34,368.26,398.75,411.25,835.51,834.58,992.11,1005.9,703.01,707.04,1076.7,1061.0,987.28,964.49,768.88,774.3,469.46,474.51,818.51,905.36,1089.8,1076.6,922.45,1016.3,771.51,885.16,953.67,1018.8,953.87,921.0,871.72,911.35,703.27,668.72,542.79,571.08,406.65,426.29,629.64,676.39,631.57,664.96,418.76,362.2,586.89,646.69,373.71,342.28,309.49,319.23,488.01,474.65,439.4,332.26,569.16,556.65,599.63,575.85,602.32,569.94,385.49,308.05,418.32,382.38,466.13,465.04,353.42,319.73,554.98,648.06,695.94,677.26,613.23,537.18,515.07,513.82,677.63,693.36,693.96,700.18,604.99,650.45,608.55,625.04,608.22,614.31,603.29,610.1,596.5,574,676.12,684.64,652.24,681.06,538.05,533.88,547.89,514.07,646.03,617.73,695.25,685.2,661.69,674.41,673.33,709.7,628.85,603.03,752.63,775.41,736.93,738.79,241.92,191.76,441.6,455.89,447.5,450.88,379.92,384.52,473.6,481.43,506.2,496.4,562.39,495.67
760.42,791.32,668.93,707.61,723.42,699.36,681.98,622.06,715.03,577.06,574.93,431.27,664.39,692.31,782.24,773.48,332.13,248.63,705.29,702.21,416.23,412.9,229.58,144.56,96.604,66.01,140.15,108.58,309.76,220.0,285.66,200.94,670.77,651.49,769.36,753.08,699.91,645.52,503.3,522.81,354.58,368.16,399.03,411.4,836.11,836.68,992.19,1005.9,701.24,706.19,1075.6,1059.6,986.91,963.86,768.3,772.17,468.54,472.96,820.37,907.28,1090.8,1077.6,923.6,1019.0,774.08,887.84,953.91,1018.4,952.1,919.48,873.15,913.27,702.5,666.84,542.04,571.87,406.59,427.21,631.72,679.06,633.07,665.65,419.54,362.07,587.18,646.22,374.73,341.41,307.71,317.58,485.47,470.67,437.78,330.82,569.31,555.43,598.62,573.73,601.42,568.41,385.59,306.65,418.56,381.9,466.93,465.55,353.69,319.28,569.25,644.89,692.61,675.61,612.48,536.32,512.4,513.75,679.0,697.0,682.52,696.57,606.12,653.85,607.82,626.46,607.5,614.28,603.94,610.65,600.0,587,677.46,686.97,654.29,682.92,541.07,538.81,549.61,517.43,644.24,616.12,692.18,677.29,660.4,670.21,671.48,704.7,631.96,607.61,754.82,778.62,743.13,742.22,243.02,192.15,440.8,453.22,448.59,450.15,383.53,386.52,470.65,479.43,525.8,506.8,552.83,510.17
760.55,791.51,668.55,707.12,724.23,700.49,682.36,622.98,714.65,577.61,574.85,433.05,667.75,696.27,783.89,773.77,333.79,249.71,705.82,702.44,415.84,411.9,229.88,144.53,96.049,65.362,140.74,108.01,308.4,219.3,281.98,201.11,672.02,654.87,771.06,754.2,699.24,645.77,505.17,525.07,353.76,367.28,399.24,411.91,838.23,837.87,995.32,1008.0,702.9,707.74,1077.6,1062.8,988.38,966.12,771.23,776.99,471.6,475.57,820.93,906.71,1092.0,1078.2,923.46,1016.7,775.5,888.06,953.88,1017.9,954.54,921.21,873.37,913.21,702.93,667.57,544.4,572.07,406.41,426.21,635.88,682.43,636.21,668.13,423.34,363.99,588.68,649.13,375.76,345.05,310.59,319.71,486.98,473.89,438.06,334.64,573.65,557.76,599.98,574.65,603.56,570.16,385.04,309.1,419.79,383.69,466.81,464.33,352.91,317.62,560.54,644.89,693.68,675.04,613.12,535.56,514.26,520.05,678.26,697.32,683.92,696.0,604.94,651.92,608.62,626.21,609.44,616.92,603.76,610.14,598.5,580,675.71,684.05,654.19,682.89,538.65,540.83,544.28,517.07,638.35,621.0,690.98,677.9,662.29,672.09,673.67,706.37,630.98,606.6,756.08,778.94,742.68,742.68,245.33,192.36,446.9,459.22,446.84,450.03,380.79,383.2,474.58,480.62,513.8,496.4,558.5,504.67
761.71,791.73,668.89,708.14,724.5,700.44,681.81,623.32,714.19,577.11,576.74,432.89,667.67,695.96,784.19,773.99,332.85,249.72,704.14,702.07,415.28,412.92,229.68,144.97,96.287,65.749,140.0,108.02,309.81,220.75,285.86,202.98,672.53,656.96,771.14,754.37,701.05,647.14,506.05,524.53,355.04,367.64,399.09,411.79,839.72,839.73,995.85,1008.6,704.49,710.27,1078.6,1062.9,989.19,966.52,769.74,777.58,470.69,475.8,821.16,907.54,1092.4,1079.7,922.49,1015.9,774.4,886.08,954.23,1018.5,955.58,921.59,875.01,914.55,703.83,668.64,543.64,572.05,405.76,427.04,636.41,682.78,636.92,669.34,424.93,363.47,588.41,649.25,374.57,343.58,308.4,318.92,485.98,471.79,437.37,331.77,567.63,554.79,599.12,573.64,602.4,570.28,384.88,308.16,418.03,382.84,465.32,464.17,356.9,320.16,557.44,644.2,694.18,675.51,612.57,535.22,513.79,513.06,678.63,697.0,689.84,701.21,605.88,652.59,608.32,626.6,608.75,615.91,601.78,609.88,594.0,578,678.13,685.95,654.36,682.44,542.21,540.4,547.56,521.93,638.82,617.03,690.62,676.97,661.86,672.21,675.85,709.26,630.04,607.39,755.2,777.83,741.86,742.04,241.59,190.78,441.0,453.0,446.38,448.15,383.19,383.72,471.56,477.38,510.8,496.8,553.83,502.5
